mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
6	5	0	0	4/4	1	1	IV(9)	Bb	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
6	5	1/4	1/4	4/4	1	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
6	5	1/2	1/2	4/4	1	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
7	6	0	0	4/4	1	1	iii(9)	Bb	I		iii(9)	iii			9				m	0	0	4, 1, 5	-1	4	4
7	6	1/4	1/4	4/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
7	6	1/2	1/2	4/4	1	1	V.ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
8	7	0	0	4/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
8	7	1/2	1/2	4/4	1	1	V65/IV	Bb	V		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
9	8	0	0	4/4	1	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	8	1/2	1/2	4/4	1	1	V6/V	Bb	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
9	8	3/4	3/4	4/4	1	1	V65/V	Bb	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
10	9	0	0	4/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
10	9	1/4	1/4	4/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
10	9	1/2	1/2	4/4	1	1	IVM7(9)	Bb	V		IVM7(9)	IV	M	7	9				MM7	0	0	-1, 3, 0, 4	1	-1	-1
10	9	5/8	5/8	4/4	1	1	ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
10	9	3/4	3/4	4/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
11	10	0	0	4/4	1	1	I\\	Bb	V		I	I						\\	M	0	0	0, 4, 1		0	0
13	11	1/4	5/8	4/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
14	12	0	0	4/4	1	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
14	12	5/8	5/8	4/4	1	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
14	12	3/4	3/4	4/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
15	13	0	0	4/4	1	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
15	13	5/8	5/8	4/4	1	1	vi.iio	Bb	vi		iio	ii	o						o	0	1	2, -1, -4		2	2
16	14	0	0	4/4	1	1	V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
16	14	1/4	1/4	4/4	1	1	V6/iv	Bb	vi		V6/iv	V		6		iv			M	0	1	4, 1, 0		0	4
16	14	3/8	3/8	4/4	1	1	V7/iv	Bb	vi		V7/iv	V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
16	14	1/2	1/2	4/4	1	1	iv	Bb	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
16	14	5/8	5/8	4/4	1	1	i64	Bb	vi		i64	i		64					m	0	1	1, 0, -3		0	1
16	14	3/4	3/4	4/4	1	1	VIM7	Bb	vi		VIM7	VI	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4
16	14	7/8	7/8	4/4	1	1	ii%43	Bb	vi		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
17	15	0	0	4/4	1	1	V7	Bb	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
17	15	1/8	1/8	4/4	1	1	i64	Bb	vi		i64	i		64					m	0	1	1, 0, -3		0	1
17	15	1/4	1/4	4/4	1	1	iv7	Bb	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
17	15	3/8	3/8	4/4	1	1	ii%65	Bb	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
17	15	1/2	1/2	4/4	1	1	i6	Bb	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
17	15	5/8	5/8	4/4	1	1	ii%65	Bb	vi		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
17	15	3/4	3/4	4/4	1	1	V	Bb	vi		V	V							M	0	1	1, 5, 2		1	1
18	16	0	0	4/4	1	1	I\\	Bb	vi		I	I						\\	M	0	1	0, 4, 1		0	0
18	16	1/2	1/2	4/4	1	1	ii.V7	Bb	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
18	16	3/4	3/4	4/4	1	1	i6	Bb	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
18	16	7/8	7/8	4/4	1	1	V	Bb	ii		V	V							M	0	1	1, 5, 2		1	1
19	17	0	0	4/4	1	1	i\\	Bb	ii		i	i						\\	m	0	1	0, -3, 1		0	0
19	17	1/4	1/4	4/4	1	1	V.I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
19	17	3/8	3/8	4/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
19	17	1/2	1/2	4/4	1	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
20	18	0	0	4/4	1	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	18	3/4	3/4	4/4	1	1	ii	Bb	V		ii	ii							m	0	0	2, -1, 3		2	2
21	19	0	0	4/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
21	19	1/4	1/4	4/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
21	19	1/2	1/2	4/4	1	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
21	19	3/4	3/4	4/4	1	1	V	Bb	V		V	V							M	0	0	1, 5, 2		1	1
22	20	0	0	4/4	1	1	I\\	Bb	V		I	I						\\	M	0	0	0, 4, 1		0	0
22	20	1/4	1/4	4/4	1	1	I.I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	20	3/8	3/8	4/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
22	20	1/2	1/2	4/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
22	20	3/4	3/4	4/4	1	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
23	21	0	0	4/4	1	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	21	1/4	1/4	4/4	1	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
23	21	1/2	1/2	4/4	1	1	V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
23	21	3/4	3/4	4/4	1	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
23	21	7/8	7/8	4/4	1	1	V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
24	22	0	0	4/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
24	22	1/4	1/4	4/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
24	22	1/2	1/2	4/4	1	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
24	22	5/8	5/8	4/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
24	22	3/4	3/4	4/4	1	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	22	7/8	7/8	4/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
25	23	0	0	4/4	1	1	V\\	Bb	I		V	V						\\	M	0	0	1, 5, 2		1	1
25	23	1/4	1/4	4/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
25	23	1/2	1/2	4/4	1	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
25	23	3/4	3/4	4/4	1	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
26	24	0	0	4/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
26	24	1/4	1/4	4/4	1	1	iii6	Bb	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
26	24	1/2	1/2	4/4	1	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
26	24	3/4	3/4	4/4	1	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
27	25	0	0	4/4	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	25	1/2	1/2	4/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
27	25	5/8	5/8	4/4	1	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
27	25	3/4	3/4	4/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
27	25	15/16	15/16	4/4	1	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	26	0	0	4/4	1	1	I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
28	26	1/2	1/2	4/4	1	1	IV.V65	Bb	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	26	3/4	3/4	4/4	1	1	V7	Bb	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	27	0	0	4/4	1	1	V65	Bb	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
29	27	1/4	1/4	4/4	1	1	V7	Bb	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	27	1/2	1/2	4/4	1	1	I	Bb	IV		I	I							M	0	0	0, 4, 1		0	0
29	27	5/8	5/8	4/4	1	1	IV	Bb	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	27	3/4	3/4	4/4	1	1	V(4)	Bb	IV		V(4)	V			4				M	0	0	1, 0, 2		1	1
29	27	7/8	7/8	4/4	1	1	V	Bb	IV		V	V							M	0	0	1, 5, 2		1	1
30	28	0	0	4/4	1	1	I6	Bb	IV		I6	I		6					M	0	0	4, 1, 0		0	4
30	28	1/8	1/8	4/4	1	1	I	Bb	IV		I	I							M	0	0	0, 4, 1		0	0
30	28	1/2	1/2	4/4	1	1	V.V65	Bb	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	28	3/4	3/4	4/4	1	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	29	0	0	4/4	1	1	V65	Bb	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	29	1/4	1/4	4/4	1	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	29	5/8	5/8	4/4	1	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
31	29	3/4	3/4	4/4	1	1	ii65	Bb	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
31	29	7/8	7/8	4/4	1	1	I.ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
32	30	0	0	4/4	1	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	30	1/8	1/8	4/4	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
32	30	1/4	1/4	4/4	1	1	IVM7	Bb	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
32	30	3/8	3/8	4/4	1	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
32	30	1/2	1/2	4/4	1	1	V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
32	30	5/8	5/8	4/4	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	30	3/4	3/4	4/4	1	1	V(4)	Bb	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
32	30	7/8	7/8	4/4	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
33	31	0	0	4/4	1	1	I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
