mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
29	28	223/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	263									
29	28	108	0.0		0	0	FiguredBass	4/4	2	1	0										1/2	b3_			
29	28	108	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	264									
29	28	109	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	265									
29	28	219/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	266									
29	28	110	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/2	8	5/_		
29	28	110	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	267									
29	28	221/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	268									
29	28	111	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	269									
29	28	223/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	270									
30	29	112	1.0		0	0	Chord	4/4	1	1	1/4			1/4	1	271									
30	29	113	1.0		1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	272	ornamentShortTrill								
30	29	115	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	273									
30	29	231/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	274									
30	29	112	0.0		0	0	FiguredBass	4/4	2	1	0										1/2	5/_			
30	29	112	1.5		0	0	Chord	4/4	2	1	3/8			1/4	3/2	275									
30	29	227/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	276									
30	29	114	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/4	#3_			
30	29	114	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	277									
30	29	229/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	278									
30	29	115	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	6			
30	29	115	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	279									
31	30	116	0.0		0	0	Chord	4/4	1	1	0	appoggiatura		1/8	1	280									
31	30	116	1.5		0	0	Chord	4/4	1	1	3/8			1/4	3/2	281	ornamentMordent								
31	30	235/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	282									
31	30	118	1.5		1/2	1/2	Chord	4/4	1	1	3/8			1/4	3/2	283	ornamentShortTrill								
31	30	239/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	284									
31	30	116	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	285									
31	30	117	0.0		1/4	1/4	FiguredBass	4/4	2	1	0										1/4	6	5	b3	
31	30	117	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	286									
31	30	118	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/2	#3_			
31	30	118	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	287									
31	30	119	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	7			
31	30	119	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	288									
32	31		0.0	1	0	0	StaffText	4/4	1	1	0							)							
32	31		1.0	1	0	0	Chord	4/4	1	1	1/4			1/4	1	289									
32	31		0.5	1	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	290									
32	31		0.5	1	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	291									
32	31		1.0	1	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	292									
32	31		1.0	1	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	293									
32	31		2.0	1	0	0	Chord	4/4	2	1	1/2			1/2	1	294									
32	31		0.0	1	1/2	1/2	FiguredBass	4/4	2	1	0										1/2	#3			
32	31		2.0	1	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	295									
33	31	120	4.0	2	0	0	Chord	4/4	1	1	1			1	1	296									
33	31	120	2.0	2	0	0	Chord	4/4	2	1	1/2			1/2	1	297									
