mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
16	14	111/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	251									
16	14	56	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	252									
16	14	227/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	253									
16	14	57	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	254									
16	14	229/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	255									
16	14	115/2	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	256									
16	14	231/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	257									
16	14	58	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	258									
16	14	233/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	259									
16	14	117/2	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	260	ornamentShortTrill								
16	14	237/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	261									
16	14	111/2	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	262									14
16	14	56	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	263	ornamentShortTrill								14
16	14	225/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	264									14
16	14	113/2	0.25		1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	265									14
16	14	227/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	266									14
16	14	57	0.25		3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	267									14
16	14	229/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	268									
16	14	115/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/8	6			
16	14	115/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	269									
16	14	58	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	270									
16	14	117/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	3_			
16	14	117/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	271									
16	14	59	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
16	14	59	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	272									
17	15	119/2	0.0		0	0	StaffText	4/4	1	1	0							)							
17	15	119/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	273									
17	15	60	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	274									
17	15	241/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	275									
17	15	121/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	276	ornamentShortTrill								15
17	15	61	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	277									
17	15	245/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	278									
17	15	123/2	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	279									
17	15	247/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	280									
17	15	62	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	281									
17	15	249/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	282									
17	15	125/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	283									16
17	15	63	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	284	ornamentShortTrill								
17	15	253/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	285									
17	15	119/2	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	286									
18	16	127/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	287									
18	16	64	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	288									
18	16	129/2	0.75		1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	289									
18	16	261/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	290									
18	16	131/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	291									17
18	16	66	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	292									
18	16	133/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	293									18
18	16	67	0.375		7/8	7/8	Chord	4/4	1	1	3/32			1/16	3/2	294	ornamentMordent								
18	16	539/8	0.125		31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	295									
18	16	64	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	296									
18	16	257/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	297									
18	16	129/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	298									19
18	16	65	0.25		3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	299	ornamentShortTrill								
18	16	261/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	300									
18	16	131/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/16	7	h3		
18	16	131/2	0.25		1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	301									
18	16	263/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	302									
18	16	66	0.0		5/8	5/8	FiguredBass	4/4	2	1	0										3/8	6	5_		
18	16	66	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	303									
18	16	265/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	304									
18	16	133/2	0.25		3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	305									
18	16	267/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	306									
18	16	67	0.25		7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	307									
18	16	269/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	308									
19	17	135/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	309	ornamentShortTrill								
19	17	68	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	310									
19	17	69	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	311									
19	17	277/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	312									
19	17	139/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	313									
19	17	70	1.0		5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	314									
19	17	71	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	315									
19	17	135/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/4	#3_			
19	17	135/2	0.25		0	0	Chord	4/4	2	1	1/16			1/16	1	316									
19	17	271/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	317									
19	17	68	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	318									
19	17	273/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	319									
19	17	137/2	0.0		1/4	1/4	FiguredBass	4/4	2	1	0										1/4	6_			
19	17	137/2	0.25		1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	320									
19	17	275/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	321									
19	17	69	0.25		3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	322									
19	17	277/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	323									
19	17	139/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/8	h6	3		
19	17	139/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	324									
19	17	70	0.0		5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6	3		
19	17	70	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	325									
19	17	141/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	6	4+	3	
19	17	141/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	326									
20	18	143/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	327									
20	18	72	1.0		1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	328									
20	18	73	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	329									
20	18	147/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	330									20
20	18	74	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	331	ornamentShortTrill								
20	18	297/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	332									
20	18	149/2	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	333									
20	18	299/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	334									
20	18	75	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	335									
20	18	301/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	336									
20	18	143/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/8	7	#3		
20	18	143/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	337									
20	18	72	0.0		1/8	1/8	FiguredBass	4/4	2	1	0										1/8	6	4		
20	18	145/2	0.0		1/4	1/4	FiguredBass	4/4	2	1	0										1/8	7			
20	18	145/2	1.0		1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	338									
20	18	73	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	4+			
20	18	147/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/8	6			
20	18	147/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	339									
20	18	74	0.0		5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6	5	h3	
20	18	74	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	340									
20	18	149/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	#3_			
20	18	149/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	341									
20	18	75	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
20	18	75	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	342									
21	19	151/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	343									
21	19	76	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	344									
21	19	77	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	345									
21	19	309/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	346									
21	19	155/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	347									
21	19	78	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	348									
21	19	157/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	349									
21	19	79	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	350									
21	19	317/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	351									
21	19	151/2	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	352									
21	19	76	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	353									
21	19	78	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	354									
21	19	313/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	355									
21	19	157/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	356									
21	19	79	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	357									
22	20	159/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	358									
22	20	80	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	359									
22	20	161/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	360									
22	20	81	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	361									
22	20	325/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	362									
22	20	163/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	363									
22	20	82	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	364									
22	20	165/2	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	365	ornamentShortTrill								
22	20	333/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	366									
22	20	159/2	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	367									
22	20	80	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	368									
22	20	321/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	369									
22	20	161/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	370									
22	20	81	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	371									
22	20	163/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	372									
22	20	82	0.25		5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	373									
22	20	329/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	374									
22	20	165/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/8	6			
22	20	165/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	375	ornamentShortTrill								
22	20	83	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	376									
23	21	167/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	377									
23	21	84	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	378									
23	21	337/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	379									
23	21	169/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	380									
23	21	85	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	381									
23	21	171/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	382									
23	21	86	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	383									
23	21	345/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	384									
23	21	173/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	385									
23	21	87	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	386									
23	21	167/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	387									
23	21	171/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	388									
24	22	175/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	389									
24	22	88	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	390									
24	22	353/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	391									
24	22	177/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	392									
24	22	89	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	393									
24	22	179/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	394									
24	22	90	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	395									
24	22	361/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	396									
24	22	181/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	397									
24	22	91	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	398									
24	22	175/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/4	7			
24	22	175/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	399									
24	22	179/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/4	6	4		
24	22	179/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	400									
24	22	181/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	7	3		
25	23	183/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	401									
25	23	92	0.5		1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	402									
25	23	185/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	403									
25	23	93	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	404									
25	23	187/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	405									
25	23	94	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	406									
25	23	189/2	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	407									
25	23	379/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	408									
25	23	95	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	409									
25	23	381/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	410									
25	23	183/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/4	6	4		
25	23	183/2	2.0		0	0	Chord	4/4	2	1	1/2			1/2	1	411									
25	23	185/2	0.0		1/4	1/4	FiguredBass	4/4	2	1	0										1/4	3			
25	23	189/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	7			
25	23	189/2	1.0		3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	412									
26	24	191/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	413	ornamentShortTrill								
26	24	96	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	414									
26	24	385/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	415									
26	24	193/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	416									
26	24	97	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	417									
26	24	195/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	418									
26	24	98	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	419									
26	24	393/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	420									
26	24	197/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	421									
26	24	99	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	422									
26	24	191/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	423									
26	24	97	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6			
26	24	97	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	424									
26	24	195/2	1.0		1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	425									
26	24	99	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	#6			
26	24	99	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	426									
27	25	199/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	427									
27	25	100	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	428									
27	25	401/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	429									
27	25	201/2	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	430									
27	25	403/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	431									
27	25	101	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	432									
27	25	405/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	433									
27	25	203/2	0.25		1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	434									
27	25	407/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	435									
27	25	102	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	436									
27	25	409/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	437									
27	25	205/2	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	438	ornamentShortTrill								
27	25	413/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	439									
27	25	199/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/8	#3			
27	25	199/2	0.5		0	0	Chord	4/4	2	1	1/8			1/8	1	440									
27	25	100	0.5		1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	441									
27	25	201/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	442									
27	25	101	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6			
27	25	101	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	443									
27	25	203/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/4	7_			
27	25	203/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	444									
27	25	102	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	445									
27	25	205/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/8	6	4+	3	
27	25	205/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	446									
27	25	103	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	6	5		
27	25	103	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	447									
28	26	207/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	448	ornamentShortTrill								
28	26	104	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	449									
28	26	417/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	450									
28	26	209/2	0.25		1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	451									
28	26	419/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	452									
28	26	105	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	453									
28	26	421/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	454									
28	26	211/2	0.0		1/2	1/2	Chord	4/4	1	1	0	appoggiatura		1/8	1	455									
28	26	211/2	0.75		1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	456	ornamentMordent								
28	26	425/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	457									
28	26	213/2	0.75		3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	458	ornamentShortTrill								
28	26	429/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	459									
28	26	207/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/4	#3			
28	26	207/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	460									
28	26	105	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	461									
28	26	211/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/8	6	4+	3	
28	26	211/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	462									
28	26	106	0.0		5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6	5		
28	26	106	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	463									
28	26	213/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/4	#3_			
28	26	213/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	464									
28	26	107	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
28	26	107	0.5		7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	465									
29	27	215/2	0.0		0	0	StaffText	4/4	1	1	0							)							
29	27	215/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	466									
29	27	108	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	467									
29	27	433/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	468									
29	27	217/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	469									
29	27	109	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	470									
29	27	219/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	471									
29	27	110	0.25		5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	472									
29	27	441/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	473									
29	27	221/2	0.5		3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	474									
29	27	111	0.5		7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	475									
29	27	215/2	1.0		0	0	Chord	4/4	2	1	1/4			1/4	1	476									
29	27	109	0.25		3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	477									
29	27	437/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	478									
29	27	219/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	479									
29	27	110	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	480									
29	27	221/2	0.5		3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	481									
29	27	111	0.25		7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	482									
29	27	445/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	483									
30	28	223/2	0.0		0	0	StaffText	4/4	1	1	0							)							
30	28	223/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	484									
30	28	112	0.25		1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	485									
30	28	449/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	486									
30	28	225/2	0.5		1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	487									
30	28	113	0.5		3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	488									
30	28	227/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	489									
30	28	114	1.0		5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	490									21
30	28	115	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	491	ornamentShortTrill								
30	28	461/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	492									
30	28	223/2	0.25		0	0	Chord	4/4	2	1	1/16			1/16	1	493									
30	28	447/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	494									
30	28	112	0.25		1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	495									
30	28	449/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	496									
30	28	225/2	0.5		1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	497									
30	28	113	0.0		3/8	3/8	FiguredBass	4/4	2	1	0										1/8	6			
30	28	113	0.5		3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	498									
30	28	227/2	0.0		1/2	1/2	FiguredBass	4/4	2	1	0										1/8	6			
30	28	227/2	0.5		1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	499									
30	28	114	0.0		5/8	5/8	FiguredBass	4/4	2	1	0										1/8	#6	4	3	
30	28	114	0.5		5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	500									
30	28	229/2	0.0		3/4	3/4	FiguredBass	4/4	2	1	0										1/8	5	4_		
30	28	229/2	0.25		3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	501									
30	28	459/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	502									
30	28	115	0.0		7/8	7/8	FiguredBass	4/4	2	1	0										1/8	3_			
30	28	115	0.25		7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	503									
30	28	461/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	504									
31	29	231/2	0.5		0	0	Chord	4/4	1	1	1/8			1/8	1	505									
31	29	116	1.0		1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	506									22
31	29	117	0.25		3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	507	ornamentShortTrill								
31	29	469/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	508									
31	29	235/2	0.5		1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	509									
31	29	118	0.5		5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	510									
31	29	237/2	0.25		3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	511									
31	29	475/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	512									
31	29	119	0.25		7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	513									
31	29	477/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	514									
31	29	231/2	0.0		0	0	FiguredBass	4/4	2	1	0										1/4	6_			
31	29	231/2	0.25		0	0	Chord	4/4	2	1	1/16			1/16	1	515									
31	29	463/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	516									
