mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
38	36	287/2	145	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	493												
38	36	144	291/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	494												
38	36	289/2	146	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	495												
38	36	145	293/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	496												
38	36	291/2	147	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	497												
38	36	146	295/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	498												
39	37	293/2	148	0.75		0	0	Chord	2/2	1	1	3/16		1/8	3/2	499												
39	37	589/4	595/4	0.25		3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	500												
39	37	295/2	149	0.75		1/4	1/4	Chord	2/2	1	1	3/16		1/8	3/2	501	ornamentShortTrill											
39	37	593/4	599/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	502												
39	37	297/2	150	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	503												5
39	37	299/2	151	0.75		3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	504	ornamentShortTrill											
39	37	601/4	607/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	505												
39	37	293/2	148	0.0		0	0	FiguredBass	2/2	2	1	0												1/4	5/			
39	37	293/2	148	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	506												
39	37	295/2	149	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	507												
39	37	297/2	150	0.0		1/2	1/2	FiguredBass	2/2	2	1	0												1/4	6	4		
39	37	297/2	150	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	508												
39	37	299/2	151	0.0		3/4	3/4	FiguredBass	2/2	2	1	0												1/4	7	3		
39	37	299/2	151	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	509												
40	38	301/2	152	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	510												
40	38	151	305/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	511												
40	38	303/2	153	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	512	ornamentMordent											
40	38	305/2	154	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	513												
40	38	153	309/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	514												
40	38	307/2	155	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	515												
40	38	154	311/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	516												
40	38	301/2	152	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	517												
40	38	152	307/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	518												
40	38	305/2	154	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	519												
40	38	307/2	155	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	520												
40	38	154	311/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	521												
41	39	309/2	156	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	522												
41	39	155	313/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	523												
41	39	311/2	157	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	524	ornamentMordent											
41	39	313/2	158	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	525												
41	39	157	317/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	526												
41	39	315/2	159	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	527												
41	39	158	319/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	528												
41	39	309/2	156	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	529												
41	39	155	313/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	530												
41	39	311/2	157	0.0		1/4	1/4	FiguredBass	2/2	2	1	0												1/4	6_			
41	39	311/2	157	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	531												
41	39	156	315/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	532												
41	39	313/2	158	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	533												
41	39	315/2	159	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	534												
41	39	158	319/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	535												
42	40	317/2	160	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	536												
42	40	159	321/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	537												
42	40	319/2	161	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	538	ornamentMordent											
42	40	321/2	162	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	539												
42	40	161	325/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	540												
42	40	323/2	163	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	541												
42	40	162	327/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	542												
42	40	317/2	160	0.0		0	0	FiguredBass	2/2	2	1	0												1/8	6			
42	40	317/2	160	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	543												
42	40	159	321/2	0.0		1/8	1/8	FiguredBass	2/2	2	1	0												1/8	6			
42	40	159	321/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	544												
42	40	319/2	161	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	545												
42	40	160	323/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	546												
42	40	321/2	162	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	547												
42	40	323/2	163	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	548												
42	40	162	327/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	549												
43	41	325/2	164	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	550												
43	41	163	329/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	551												
43	41	327/2	165	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	552	ornamentMordent											
43	41	329/2	166	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	553												
43	41	165	333/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	554												
43	41	331/2	167	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	555												
43	41	166	335/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	556												
43	41	325/2	164	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	557												
43	41	163	329/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	558												
43	41	327/2	165	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	559												
43	41	164	331/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	560												
43	41	329/2	166	0.0		1/2	1/2	FiguredBass	2/2	2	1	0												1/4	5/			
43	41	329/2	166	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	561												
43	41	331/2	167	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	562												
43	41	166	335/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	563												
44	42	333/2	168	0.75		0	0	Chord	2/2	1	1	3/16		1/8	3/2	564	ornamentShortTrill											
44	42	669/4	675/4	0.25		3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	565												
44	42	335/2	169	0.75		1/4	1/4	Chord	2/2	1	1	3/16		1/8	3/2	566	ornamentShortTrill											
44	42	673/4	679/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	567												
44	42	337/2	170	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	568												6
44	42	339/2	171	0.75		3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	569	ornamentShortTrill											
44	42	681/4	687/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	570												
44	42	333/2	168	0.0		0	0	FiguredBass	2/2	2	1	0												1/8	7			
44	42	333/2	168	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	571												
44	42	167	337/2	0.0		1/8	1/8	FiguredBass	2/2	2	1	0												1/8	6			
44	42	167	337/2	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	572												
44	42	335/2	169	0.0		1/4	1/4	FiguredBass	2/2	2	1	0												1/8	6			
44	42	335/2	169	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	573	ornamentShortTrill											
44	42	168	339/2	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	574												
44	42	337/2	170	0.0		1/2	1/2	FiguredBass	2/2	2	1	0												1/4	6	4		
44	42	337/2	170	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	575												
44	42	339/2	171	0.0		3/4	3/4	FiguredBass	2/2	2	1	0												1/4	7	3		
44	42	339/2	171	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	576												
45	43		172	1.0	1	0	0	Chord	2/2	1	1	1/4		1/4	1	577												
45	43		172	1.0	1	0	0	Chord	2/2	2	1	1/4		1/4	1	578												
46	43	341/2	173	4.0	2	0	0	Chord	2/2	1	1	1		1	1	579												
46	43	341/2	173	4.0	2	0	0	Chord	2/2	2	1	1		1	1	580												
