mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
18	16	189/2	189/2	0.0	1	1	Chord	6/4	1	1	0	appoggiatura	1/8	1	231												
18	16	189/2	189/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	232	ornamentMordent											
18	16	96	96	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	233												
18	16	181/2	181/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/2	7	#3		
18	16	181/2	181/2	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	234												
18	16	185/2	185/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	h3			
18	16	185/2	185/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	235												
18	16	187/2	187/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	6	5	b3	
18	16	187/2	187/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	236												
18	16	189/2	189/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	#6	4		
18	16	189/2	189/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	237												
18	16	191/2	191/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	7	#3		
18	16	191/2	191/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	238												
19	17	193/2	193/2	2.0	0	0	Chord	6/4	1	1	1/2		1/2	1	239	ornamentShortTrill											
19	17	99	99	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	240												
19	17	199/2	199/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	241												13
19	17	100	100	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	242												13
19	17	201/2	201/2	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	243												
19	17	102	102	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	244												
19	17	193/2	193/2	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	245												
19	17	97	97	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	246												
19	17	195/2	195/2	0.5	1/4	1/4	Chord	6/4	2	1	1/8		1/8	1	247												
19	17	98	98	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	248												
19	17	197/2	197/2	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	249												
19	17	99	99	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	250												
19	17	199/2	199/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	5			
19	17	199/2	199/2	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	251												
19	17	201/2	201/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/2	6	4_		
19	17	203/2	203/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	252												
20	18	205/2	205/2	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	253												14
20	18	103	103	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	254												14
20	18	207/2	207/2	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	255												
20	18	105	105	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	256												
20	18	211/2	211/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	257												15
20	18	106	106	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	258												15
20	18	213/2	213/2	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	259												
20	18	108	108	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	260												
20	18	205/2	205/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/2	7	5/		
20	18	205/2	205/2	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	261												
20	18	209/2	209/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	6			
20	18	211/2	211/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/2	7			
20	18	211/2	211/2	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	262												
20	18	215/2	215/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	6	4	3	
21	19	217/2	217/2	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	263	ornamentShortTrill											
21	19	109	109	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	264												
21	19	219/2	219/2	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	265												
21	19	110	110	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	266												
21	19	221/2	221/2	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	267												
21	19	111	111	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	268												
21	19	223/2	223/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	269	ornamentShortTrill											
21	19	112	112	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	270												
21	19	225/2	225/2	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	271												
21	19	113	113	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	272												
21	19	227/2	227/2	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	273												
21	19	114	114	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	274												
21	19	217/2	217/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/4	_			
21	19	217/2	217/2	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	275												
21	19	109	109	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	276												
21	19	219/2	219/2	0.0	1/4	1/4	FiguredBass	6/4	2	1	0												1/2	5/_			
21	19	219/2	219/2	0.5	1/4	1/4	Chord	6/4	2	1	1/8		1/8	1	277												
21	19	110	110	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	278												
21	19	221/2	221/2	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	279												
21	19	111	111	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	280												
21	19	223/2	223/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												3/4	_			
21	19	223/2	223/2	1.5	3/4	3/4	Chord	6/4	2	1	3/8		1/4	3/2	281												
21	19	113	113	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	282												
21	19	227/2	227/2	0.5	5/4	5/4	Chord	6/4	2	1	1/8		1/8	1	283												
21	19	114	114	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	284												
22	20	229/2	229/2	1.5	0	0	Chord	6/4	1	1	3/8		1/4	3/2	285												
22	20	116	116	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	286												
22	20	233/2	233/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	287												
22	20	235/2	235/2	0.0	3/4	3/4	Chord	6/4	1	1	0	appoggiatura	1/8	1	288												
22	20	235/2	235/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	289												
22	20	237/2	237/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	290	ornamentShortTrill											
22	20	120	120	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	291												
22	20	229/2	229/2	0.0	0	0	FiguredBass	6/4	2	1	0												3/4	6_			
22	20	229/2	229/2	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	292												
22	20	115	115	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	293												
22	20	231/2	231/2	0.5	1/4	1/4	Chord	6/4	2	1	1/8		1/8	1	294												
22	20	116	116	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	295												
22	20	233/2	233/2	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	296												
22	20	117	117	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	297												
22	20	235/2	235/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	_			
22	20	235/2	235/2	0.5	3/4	3/4	Chord	6/4	2	1	1/8		1/8	1	298												
22	20	118	118	0.5	7/8	7/8	Chord	6/4	2	1	1/8		1/8	1	299												
22	20	237/2	237/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	6			
22	20	237/2	237/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	300												
22	20	239/2	239/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	301												
23	21	241/2	241/2	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	302												
23	21	243/2	243/2	0.0	1/4	1/4	Chord	6/4	1	1	0	appoggiatura	1/8	1	303												
23	21	243/2	243/2	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	304												
23	21	245/2	245/2	0.0	1/2	1/2	Chord	6/4	1	1	0	appoggiatura	1/8	1	305												
23	21	245/2	245/2	1.5	1/2	1/2	Chord	6/4	1	1	3/8		1/4	3/2	306												
23	21	124	124	0.16666666666666666	7/8	7/8	Chord	6/4	1	1	1/24		1/16	2/3	307												16
23	21	745/6	745/6	0.16666666666666666	11/12	11/12	Chord	6/4	1	1	1/24		1/16	2/3	308												16
23	21	373/3	373/3	0.16666666666666666	23/24	23/24	Chord	6/4	1	1	1/24		1/16	2/3	309												
23	21	249/2	249/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	310	ornamentShortTrill											
23	21	126	126	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	311												
23	21	241/2	241/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/2	4+			
23	21	241/2	241/2	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	312												
23	21	245/2	245/2	0.0	1/2	1/2	FiguredBass	6/4	2	1	0												1/4	6			
23	21	245/2	245/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	313												
23	21	247/2	247/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	6	5		
23	21	247/2	247/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	314												
23	21	249/2	249/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/2	3_			
23	21	249/2	249/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	315												
23	21	251/2	251/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	7			
23	21	251/2	251/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	316												
24	22	253/2	253/2	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	317												
24	22	259/2	259/2	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	318												
24	22	253/2	253/2	0.0	0	0	FiguredBass	6/4	2	1	0												1	_			
24	22	253/2	253/2	1.5	0	0	Chord	6/4	2	1	3/8		1/4	3/2	319												
24	22	128	128	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	320												
24	22	257/2	257/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	321												
24	22	259/2	259/2	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	322												
