mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
41	39	155	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	523									
41	39	311/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	524	ornamentMordent								
41	39	313/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	525									
41	39	157	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	526									
41	39	315/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	527									
41	39	158	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	528									
41	39	309/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	529									
41	39	155	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	530									
41	39	311/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/4	6_			
41	39	311/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	531									
41	39	156	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	532									
41	39	313/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	533									
41	39	315/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	534									
41	39	158	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	535									
42	40	317/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	536									
42	40	159	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	537									
42	40	319/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	538	ornamentMordent								
42	40	321/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	539									
42	40	161	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	540									
42	40	323/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	541									
42	40	162	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	542									
42	40	317/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/8	6			
42	40	317/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	543									
42	40	159	0.0		1/8	1/8	FiguredBass	2/2	2	1	0										1/8	6			
42	40	159	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	544									
42	40	319/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	545									
42	40	160	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	546									
42	40	321/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	547									
42	40	323/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	548									
42	40	162	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	549									
43	41	325/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	550									
43	41	163	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	551									
43	41	327/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	552	ornamentMordent								
43	41	329/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	553									
43	41	165	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	554									
43	41	331/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	555									
43	41	166	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	556									
43	41	325/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	557									
43	41	163	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	558									
43	41	327/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	559									
43	41	164	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	560									
43	41	329/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	5/			
43	41	329/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	561									
43	41	331/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	562									
43	41	166	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	563									
44	42	333/2	0.75		0	0	Chord	2/2	1	1	3/16			1/8	3/2	564	ornamentShortTrill								
44	42	669/4	0.25		3/16	3/16	Chord	2/2	1	1	1/16			1/16	1	565									
44	42	335/2	0.75		1/4	1/4	Chord	2/2	1	1	3/16			1/8	3/2	566	ornamentShortTrill								
44	42	673/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16			1/16	1	567									
44	42	337/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	568									6
44	42	339/2	0.75		3/4	3/4	Chord	2/2	1	1	3/16			1/8	3/2	569	ornamentShortTrill								
44	42	681/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	570									
44	42	333/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/8	7			
44	42	333/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	571									
44	42	167	0.0		1/8	1/8	FiguredBass	2/2	2	1	0										1/8	6			
44	42	167	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	572									
44	42	335/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/8	6			
44	42	335/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	573	ornamentShortTrill								
44	42	168	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	574									
44	42	337/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	6	4		
44	42	337/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	575									
44	42	339/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	7	3		
44	42	339/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	576									
45	43		1.0	1	0	0	Chord	2/2	1	1	1/4			1/4	1	577									
45	43		1.0	1	0	0	Chord	2/2	2	1	1/4			1/4	1	578									
46	43	341/2	4.0	2	0	0	Chord	2/2	1	1	1			1	1	579									
46	43	341/2	4.0	2	0	0	Chord	2/2	2	1	1			1	1	580									
