mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
30	28	199/2	207/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6_			
30	28	199/2	207/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	239												
30	28	100	104	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	240												
30	28	201/2	209/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	241												
30	28	101	105	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	242												
31	29	203/2	211/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	243												
31	29	102	106	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	244												
31	29	205/2	213/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	245												
31	29	103	107	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	246												
31	29	207/2	215/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	247												
31	29	104	108	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	248												
31	29	203/2	211/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7			
31	29	203/2	211/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	249												
31	29	205/2	213/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	7_			
31	29	205/2	213/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	250												
31	29	207/2	215/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	251												
32	30	209/2	217/2	0.0		0	0	StaffText	3/4	1	1	0						)										
32	30	209/2	217/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	252	ornamentShortTrill											
32	30	211/2	219/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	253												
32	30	107	111	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	254												
32	30	209/2	217/2	0.0		0	0	StaffText	3/4	2	1	0						)										
32	30	209/2	217/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	255												
32	30	211/2	219/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	256												
32	30	213/2	221/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	257												
33	31	215/2	223/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	258												
33	31	217/2	225/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	259	ornamentShortTrill											
33	31	110	114	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	260												
33	31	215/2	223/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	4_			
33	31	215/2	223/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	261												
33	31	108	112	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	262												
33	31	217/2	225/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	#3_			
33	31	217/2	225/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	263												
33	31	109	113	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	264												
33	31	219/2	227/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	265												
33	31	110	114	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	266												
34	32	221/2	229/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	267												
34	32	223/2	231/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	268												
34	32	113	117	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	269												
34	32	221/2	229/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7_			
34	32	221/2	229/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	270												
34	32	111	115	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	271												
34	32	223/2	231/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6_			
34	32	223/2	231/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	272												
34	32	112	116	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	273												
34	32	225/2	233/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	274												
34	32	113	117	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	275												
35	33	227/2	235/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	276												
35	33	229/2	237/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	277												
35	33	116	120	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	278												
35	33	227/2	235/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7_			
35	33	227/2	235/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	279												
35	33	114	118	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	280												
35	33	229/2	237/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6_			
35	33	229/2	237/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	281												
35	33	115	119	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	282												
35	33	231/2	239/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	283												
35	33	116	120	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	284												
36	34	233/2	241/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	285												
36	34	117	121	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	286												
36	34	235/2	243/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	287	ornamentShortTrill											
36	34	119	123	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	288												
36	34	233/2	241/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7			
36	34	233/2	241/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	289												
36	34	235/2	243/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	#3			
36	34	235/2	243/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	290												
36	34	237/2	245/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	291												
37	35	239/2	247/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	292												
37	35	120	124	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	293												
37	35	241/2	249/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	294												
37	35	122	126	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	295												
37	35	239/2	247/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6_			
37	35	239/2	247/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	296												
37	35	120	124	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	297												
37	35	241/2	249/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	298												
37	35	121	125	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	299												
37	35	243/2	251/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	300												
37	35	122	126	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	301												
38	36	245/2	253/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	302												
38	36	247/2	255/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	303	ornamentShortTrill											
38	36	125	129	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	304												
38	36	245/2	253/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	7_			
38	36	245/2	253/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	305												
38	36	123	127	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	306												
38	36	247/2	255/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6_			
38	36	247/2	255/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	307												
38	36	124	128	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	308												
38	36	249/2	257/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	309												
38	36	125	129	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	310												
39	37	251/2	259/2	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	311												
39	37	127	131	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	312												
39	37	255/2	263/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	313	ornamentShortTrill											
39	37	251/2	259/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/2	7	#3_		
39	37	251/2	259/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	314												
39	37	253/2	261/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	315												
39	37	255/2	263/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	316												
40	38	257/2	265/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	317												
40	38	129	133	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	318												
40	38	259/2	267/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	319	ornamentShortTrill											
40	38	131	135	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	320												
40	38	257/2	265/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6	5		
40	38	257/2	265/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	321												
40	38	259/2	267/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4			
40	38	259/2	267/2	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	322												
40	38	261/2	269/2	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	#3			
41	39	263/2	271/2	0.0		0	0	StaffText	3/4	1	1	0						)										
41	39	263/2	271/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	323												
41	39	265/2	273/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	324												
41	39	267/2	275/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	325												
41	39	265/2	273/2	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	326												
41	39	267/2	275/2	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	327												
41	39	263/2	271/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	328												
41	39	265/2	273/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6_			
41	39	265/2	273/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	329												
41	39	133	137	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	330												
41	39	267/2	275/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	331												
41	39	134	138	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	332												
42	40	269/2	277/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	333												
42	40	135	139	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	334												
42	40	271/2	279/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	335												
42	40	136	140	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	336												
42	40	273/2	281/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	337												
42	40	137	141	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	338												
42	40	269/2	277/2	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	339												
42	40	135	139	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	340												
42	40	271/2	279/2	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	341												
42	40	136	140	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	342												
42	40	273/2	281/2	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	343												
42	40	137	141	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	344												
42	40	269/2	277/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	345												
42	40	271/2	279/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	346												
42	40	273/2	281/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	347												
43	41	275/2	283/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	348												
43	41	277/2	285/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	349												
43	41	279/2	287/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	350												
43	41	275/2	283/2	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	351												
43	41	277/2	285/2	1.0		1/4	1/4	Chord	3/4	1	2	1/4		1/4	1	352												
43	41	279/2	287/2	1.0		1/2	1/2	Chord	3/4	1	2	1/4		1/4	1	353												
43	41	275/2	283/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	354												
43	41	138	142	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	355												
43	41	277/2	285/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	356												
43	41	139	143	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	357												
43	41	279/2	287/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	358												
43	41	140	144	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	359												
44	42	281/2	289/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	360	ornamentShortTrill											
44	42	141	145	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	361												
44	42	283/2	291/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	362												
44	42	142	146	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	363												
44	42	285/2	293/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	364												
44	42	143	147	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	365												
44	42	281/2	289/2	0.5		0	0	Chord	3/4	1	2	1/8		1/8	1	366												
44	42	141	145	0.5		1/8	1/8	Chord	3/4	1	2	1/8		1/8	1	367												
44	42	283/2	291/2	0.5		1/4	1/4	Chord	3/4	1	2	1/8		1/8	1	368												
44	42	142	146	0.5		3/8	3/8	Chord	3/4	1	2	1/8		1/8	1	369												
44	42	285/2	293/2	0.5		1/2	1/2	Chord	3/4	1	2	1/8		1/8	1	370												
44	42	143	147	0.5		5/8	5/8	Chord	3/4	1	2	1/8		1/8	1	371												
44	42	281/2	289/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	372												
44	42	283/2	291/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	373												
44	42	285/2	293/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	374												
45	43	287/2	295/2	0.0		0	0	StaffText	3/4	1	1	0						)										
45	43	287/2	295/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	375	ornamentShortTrill											
45	43	289/2	297/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	376												
45	43	291/2	299/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	377												
45	43	287/2	295/2	1.0		0	0	Chord	3/4	1	2	1/4		1/4	1	378												
45	43	287/2	295/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	379												
45	43	144	148	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	380												
45	43	289/2	297/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	381												
45	43	145	149	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	382												
45	43	291/2	299/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	383												
45	43	146	150	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	384												
46	44	293/2	301/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	385												
46	44	147	151	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	386												
46	44	295/2	303/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	387												
46	44	148	152	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	388												
46	44	297/2	305/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	389												
46	44	149	153	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	390												
46	44	293/2	301/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	391												
46	44	295/2	303/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	392												
46	44	297/2	305/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	393												
47	45	299/2	307/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	394												
47	45	301/2	309/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	395												
47	45	303/2	311/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	396												
47	45	299/2	307/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	_			
47	45	299/2	307/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	397												
47	45	150	154	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	398												
47	45	301/2	309/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	6	5_		
47	45	301/2	309/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	399												
47	45	151	155	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	400												
47	45	303/2	311/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	401												
47	45	152	156	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	402												
48	46	305/2	313/2	0.0		0	0	StaffText	3/4	1	1	0						)										
48	46	305/2	313/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	403	ornamentShortTrill											
48	46	307/2	315/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	404												
48	46	309/2	317/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	405												
48	46	305/2	313/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	#3			
48	46	305/2	313/2	0.0		0	0	StaffText	3/4	2	1	0						)										
48	46	305/2	313/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	406												
48	46	307/2	315/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	407												
48	46	309/2	317/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	408												
49	47	311/2	319/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	409												
49	47	313/2	321/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	410	ornamentShortTrill											
49	47	158	162	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	411												
49	47	311/2	319/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6_			
49	47	311/2	319/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	412												
49	47	156	160	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	413												
49	47	313/2	321/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/8	5/			
49	47	313/2	321/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	414												
49	47	157	161	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	415												
49	47	315/2	323/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	416												
49	47	158	162	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	417												
50	48	317/2	325/2	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	418												
50	48	160	164	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	419												
50	48	321/2	329/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	420	ornamentShortTrill											
50	48	317/2	325/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/2	5	4	2_	
50	48	317/2	325/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	421												
50	48	159	163	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	422												
50	48	319/2	327/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	423												
50	48	160	164	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	424												
50	48	321/2	329/2	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	6			
50	48	321/2	329/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	425												
51	49	323/2	331/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	426												
51	49	162	166	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	427												
51	49	325/2	333/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	428	ornamentShortTrill											
51	49	164	168	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	429												
51	49	323/2	331/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	6	5		
51	49	323/2	331/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	430												
51	49	325/2	333/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4			
51	49	325/2	333/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	431												
51	49	327/2	335/2	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	#3			
51	49	327/2	335/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	432												
52	50	329/2	337/2	0.0		0	0	StaffText	3/4	1	1	0						)										
52	50	329/2	337/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	433												
52	50	331/2	339/2	1.0		1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	434												
52	50	333/2	341/2	1.0		1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	435												
52	50	329/2	337/2	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	436												
53	51	335/2	343/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	437												
53	51	168	172	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	438												
53	51	337/2	345/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	439												
53	51	169	173	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	440												
53	51	339/2	347/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	441												
53	51	170	174	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	442												
53	51	335/2	343/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/2	5/			
53	51	335/2	343/2	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	443												
54	52	341/2	349/2	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	444	ornamentShortTrill											
54	52	341/2	349/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	#3_			
54	52	341/2	349/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	445												
54	52	343/2	351/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	446												
54	52	345/2	353/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	447												
55	53	347/2	355/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	448												
55	53	349/2	357/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	449	ornamentShortTrill											
55	53	176	180	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	450												
55	53	347/2	355/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	#6	4	3_	
55	53	347/2	355/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	451												
55	53	174	178	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	452												
55	53	349/2	357/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	453												
55	53	175	179	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	454												
55	53	351/2	359/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	455												
55	53	176	180	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	456												
56	54	353/2	361/2	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	457												
56	54	357/2	365/2	0.75		1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	458												
56	54	717/4	733/4	0.25		11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	459												
56	54	353/2	361/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6_			
56	54	353/2	361/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	460												
56	54	177	181	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	461												
56	54	355/2	363/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	462												
56	54	178	182	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	463												
56	54	357/2	365/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	464												
56	54	179	183	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	465												
57	55	359/2	367/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	466												
57	55	180	184	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	467												
57	55	361/2	369/2	0.5		1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	468												
57	55	181	185	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	469												
57	55	363/2	371/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	470												
57	55	182	186	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	471												
57	55	359/2	367/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/4	#3_			
57	55	359/2	367/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	472												
57	55	180	184	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	473												
57	55	361/2	369/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	5_			
57	55	361/2	369/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	474												
57	55	181	185	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	475												
57	55	363/2	371/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	476												
57	55	182	186	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	477												
58	56	365/2	373/2	2.0		0	0	Chord	3/4	1	1	1/2		1/2	1	478	ornamentShortTrill											
58	56	365/2	373/2	0.0		0	0	StaffText	3/4	2	1	0						)										
58	56	365/2	373/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	479												
58	56	367/2	375/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	480												
58	56	369/2	377/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	481												
59	57	371/2	379/2	1.0		0	0	Chord	3/4	1	1	1/4		1/4	1	482												
59	57	373/2	381/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	483	ornamentShortTrill											
59	57	188	192	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	484												
59	57	371/2	379/2	0.0		0	0	FiguredBass	3/4	2	1	0												3/4	6	4	3_	
59	57	371/2	379/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	485												
59	57	186	190	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	486												
59	57	373/2	381/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	487												
