mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
19	17	99	99	0.25	5/8	5/8	Chord	6/4	1	1	1/16		1/16	1	221												10
19	17	397/4	397/4	0.25	11/16	11/16	Chord	6/4	1	1	1/16		1/16	1	222												
19	17	199/2	199/2	3.0	3/4	3/4	Chord	6/4	1	1	3/4		1/2	3/2	223												
19	17	193/2	193/2	0.0	0	0	FiguredBass	6/4	2	1	0												1/2	#3			
19	17	193/2	193/2	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	224												
19	17	199/2	199/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												3/4	#3_			
19	17	100	100	0.5	7/8	7/8	Chord	6/4	2	1	1/8		1/8	1	225												
19	17	201/2	201/2	0.5	1	1	Chord	6/4	2	1	1/8		1/8	1	226												
19	17	101	101	0.5	9/8	9/8	Chord	6/4	2	1	1/8		1/8	1	227												
19	17	203/2	203/2	0.5	5/4	5/4	Chord	6/4	2	1	1/8		1/8	1	228												
19	17	102	102	0.5	11/8	11/8	Chord	6/4	2	1	1/8		1/8	1	229												
20	18	205/2	205/2	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	230												
20	18	103	103	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	231												
20	18	207/2	207/2	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	232												
20	18	104	104	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	233												
20	18	209/2	209/2	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	234	ornamentShortTrill											
20	18	105	105	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	235												
20	18	211/2	211/2	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	236												11
20	18	213/2	213/2	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	237	ornamentMordent											
20	18	215/2	215/2	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	238												
20	18	205/2	205/2	1.5	0	0	Chord	6/4	2	1	3/8		1/4	3/2	239												12
20	18	104	104	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	240												12
20	18	209/2	209/2	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	241												12
20	18	105	105	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	242												
20	18	211/2	211/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/2	6_			
20	18	211/2	211/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	243												
20	18	213/2	213/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	244												
20	18	215/2	215/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	b7			
20	18	215/2	215/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	245												
21	19	217/2	217/2	0.0	0	0	StaffText	6/4	1	1	0						)										
21	19	217/2	217/2	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	246	ornamentShortTrill											
21	19	223/2	223/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	247												
21	19	112	112	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	248												
21	19	225/2	225/2	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	249	ornamentShortTrill											
21	19	114	114	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	250												
21	19	217/2	217/2	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	251												13
21	19	109	109	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	252												13
21	19	219/2	219/2	0.5	1/4	1/4	Chord	6/4	2	1	1/8		1/8	1	253												13
21	19	110	110	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	254												13
21	19	221/2	221/2	0.5	1/2	1/2	Chord	6/4	2	1	1/8		1/8	1	255												13
21	19	111	111	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	256												
21	19	223/2	223/2	0.5	3/4	3/4	Chord	6/4	2	1	1/8		1/8	1	257												
21	19	112	112	0.5	7/8	7/8	Chord	6/4	2	1	1/8		1/8	1	258												
21	19	225/2	225/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	5/			
21	19	225/2	225/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	259												
21	19	227/2	227/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	7	#3		
21	19	227/2	227/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	260												
22	20	229/2	229/2	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	261	ornamentShortTrill											
22	20	231/2	231/2	0.0	1/4	1/4	Chord	6/4	1	1	0	appoggiatura	1/8	1	262												
22	20	231/2	231/2	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	263												
22	20	233/2	233/2	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	264												14
22	20	235/2	235/2	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	265	ornamentShortTrill											
22	20	118	118	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	266												
22	20	237/2	237/2	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	267												
22	20	239/2	239/2	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	268	ornamentShortTrill											
22	20	229/2	229/2	0.5	0	0	Chord	6/4	2	1	1/8		1/8	1	269												15
22	20	115	115	0.5	1/8	1/8	Chord	6/4	2	1	1/8		1/8	1	270												15
22	20	231/2	231/2	0.5	1/4	1/4	Chord	6/4	2	1	1/8		1/8	1	271												15
22	20	116	116	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	272												15
22	20	233/2	233/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	273												
22	20	235/2	235/2	0.0	3/4	3/4	FiguredBass	6/4	2	1	0												1/4	6	5		
22	20	235/2	235/2	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	274												
22	20	237/2	237/2	0.0	1	1	FiguredBass	6/4	2	1	0												1/4	4			
22	20	237/2	237/2	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	275												
22	20	239/2	239/2	0.0	5/4	5/4	FiguredBass	6/4	2	1	0												1/4	3			
22	20	239/2	239/2	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	276												
23	21	241/2	241/2	3.0	0	0	Chord	6/4	1	1	3/4		1/2	3/2	277												
23	21	247/2	247/2	2.0	3/4	3/4	Chord	6/4	1	1	1/2		1/2	1	278												
23	21	241/2	241/2	1.5	0	0	Chord	6/4	2	1	3/8		1/4	3/2	279												16
23	21	122	122	0.5	3/8	3/8	Chord	6/4	2	1	1/8		1/8	1	280												16
23	21	245/2	245/2	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	281	ornamentShortTrill											16
23	21	247/2	247/2	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	282												
