mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
27	26	102	106	1.5		1/2	1/2	Chord	4/4	2	1	3/8		1/4	3/2	247	ornamentShortTrill											
27	26	207/2	215/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	248												
28	27	104	108	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	249	ornamentShortTrill											
28	27	105	109	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	250												
28	27	107	111	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	251												
28	27	215/2	223/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	252												
28	27	104	108	0.0		0	0	FiguredBass	4/4	2	1	0												1/4	5/			
28	27	104	108	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	253												
28	27	105	109	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	254												
28	27	211/2	219/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	255												
28	27	106	110	0.0		1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6			
28	27	106	110	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	256												
28	27	107	111	0.0		3/4	3/4	FiguredBass	4/4	2	1	0												1/4	5/			
28	27	107	111	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	257												
29	28	108	112	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	258												
29	28	217/2	225/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	259												
29	28	109	113	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	260												
29	28	219/2	227/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	261												
29	28	110	114	1.5		1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	262	ornamentShortTrill											
29	28	223/2	231/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	263												
29	28	108	112	0.0		0	0	FiguredBass	4/4	2	1	0												1/2	b3_			
29	28	108	112	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	264												
29	28	109	113	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	265												
29	28	219/2	227/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	266												
29	28	110	114	0.0		1/2	1/2	FiguredBass	4/4	2	1	0												1/2	8	5/_		
29	28	110	114	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	267												
29	28	221/2	229/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	268												
29	28	111	115	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	269												
29	28	223/2	231/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	270												
30	29	112	116	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	271												
30	29	113	117	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	272	ornamentShortTrill											
30	29	115	119	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	273												
30	29	231/2	239/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	274												
30	29	112	116	0.0		0	0	FiguredBass	4/4	2	1	0												1/2	5/_			
30	29	112	116	1.5		0	0	Chord	4/4	2	1	3/8		1/4	3/2	275												
30	29	227/2	235/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	276												
30	29	114	118	0.0		1/2	1/2	FiguredBass	4/4	2	1	0												1/4	#3_			
30	29	114	118	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	277												
30	29	229/2	237/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	278												
30	29	115	119	0.0		3/4	3/4	FiguredBass	4/4	2	1	0												1/4	6			
30	29	115	119	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	279												
31	30	116	120	0.0		0	0	Chord	4/4	1	1	0	appoggiatura	1/8	1	280												
31	30	116	120	1.5		0	0	Chord	4/4	1	1	3/8		1/4	3/2	281	ornamentMordent											
31	30	235/2	243/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	282												
31	30	118	122	1.5		1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	283	ornamentShortTrill											
31	30	239/2	247/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	284												
31	30	116	120	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	285												
31	30	117	121	0.0		1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6	5	b3	
31	30	117	121	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	286												
31	30	118	122	0.0		1/2	1/2	FiguredBass	4/4	2	1	0												1/2	#3_			
31	30	118	122	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	287												
31	30	119	123	0.0		3/4	3/4	FiguredBass	4/4	2	1	0												1/4	7			
31	30	119	123	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	288												
32	31		124	0.0	1	0	0	StaffText	4/4	1	1	0						)										
32	31		124	1.0	1	0	0	Chord	4/4	1	1	1/4		1/4	1	289												
32	31		125	0.5	1	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	290												
32	31		251/2	0.5	1	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	291												
32	31		126	1.0	1	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	292												
32	31		127	1.0	1	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	293												
32	31		124	2.0	1	0	0	Chord	4/4	2	1	1/2		1/2	1	294												
32	31		126	0.0	1	1/2	1/2	FiguredBass	4/4	2	1	0												1/2	#3			
32	31		126	2.0	1	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	295												
33	31	120	128	4.0	2	0	0	Chord	4/4	1	1	1		1	1	296												
33	31	120	128	2.0	2	0	0	Chord	4/4	2	1	1/2		1/2	1	297												
