mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
14	12	201/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	251									
14	12	93/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	252									
14	12	47	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	253									
14	12	189/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	254									
14	12	95/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	8	5/_		
14	12	95/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	255									
14	12	191/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	256									
14	12	48	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	257									
14	12	193/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	258									
14	12	97/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	5/_			
14	12	97/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	259									
14	12	49	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	260									
14	12	99/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	#3_			
14	12	99/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	261									
14	12	50	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	262									
14	12	201/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	263									
15	13	101/2	0.0	0	0	Chord	4/4	1	1	0	appoggiatura		1/8	1	264									
15	13	101/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	265	ornamentMordent								
15	13	51	0.0	1/8	1/8	StaffText	4/4	1	1	0							)							
15	13	51	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	266									
15	13	103/2	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	267	ornamentMordent								
15	13	209/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	268									
15	13	105/2	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	269									
15	13	213/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	270									
15	13	107/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	271	ornamentShortTrill								
15	13	217/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	272									
15	13	101/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	5/_			
15	13	101/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	273									
15	13	203/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	274									
15	13	51	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	275									
15	13	205/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	276									
15	13	103/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	_			
15	13	103/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	277									
15	13	207/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	278									
15	13	52	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	279									
15	13	209/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	280									
15	13	105/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										3/16	7	5_		
15	13	105/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	281									
15	13	211/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	282									
15	13	53	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	283									
15	13	213/4	0.0	11/16	11/16	FiguredBass	4/4	2	1	0										1/16	6	5		
15	13	213/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	284									
15	13	107/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	#3_			
15	13	107/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	285									
15	13	54	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
15	13	54	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	286									
16	14	109/2	0.0	0	0	StaffText	4/4	1	1	0							)							
16	14	109/2	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	287									
16	14	55	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	288									
16	14	111/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	289									
16	14	56	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	290									
16	14	225/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	291									
16	14	113/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	292	ornamentShortTrill								
16	14	57	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	293									
16	14	229/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	294									
16	14	115/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	295									
16	14	58	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	296									
16	14	233/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	297									
16	14	109/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	h3_			
16	14	109/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	298									
16	14	55	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	299									
16	14	111/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	6_			
16	14	111/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	300									
16	14	56	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	301									
16	14	113/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	302									
16	14	57	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	303									
16	14	115/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	5_			
16	14	115/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	304									
16	14	58	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	305									
17	15	117/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	306									10
17	15	235/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	307									
17	15	59	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	308									11
17	15	237/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	309									
17	15	119/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	310									12
17	15	239/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	311									
17	15	60	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	312									13
17	15	241/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	313									
17	15	121/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	314									14
17	15	243/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	315									
17	15	61	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	316									15
17	15	245/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	317									
17	15	123/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	318									16
17	15	62	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	319	ornamentShortTrill								
17	15	249/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	320									
17	15	117/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	6	4_		
17	15	117/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	321									
17	15	59	0.0	1/8	1/8	FiguredBass	4/4	2	1	0										1/8	h3			
17	15	59	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	322									
17	15	119/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/8	6			
17	15	119/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	323									
17	15	60	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	5/			
17	15	60	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	324									
17	15	121/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	325									
17	15	61	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	h6			
17	15	61	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	326									
17	15	123/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	6			
17	15	123/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	327									
17	15	62	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	6	5	b3	
17	15	62	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	328									
18	16	125/2	0.0	0	0	StaffText	4/4	1	1	0							)							
18	16	125/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	329									
18	16	251/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	330									
18	16	63	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	331									
18	16	253/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	332									
18	16	127/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	333									
18	16	255/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	334									
18	16	64	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	335									
18	16	257/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	336									
18	16	129/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	337	ornamentShortTrill								
18	16	259/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	338									
18	16	65	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	339									
18	16	261/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	340									
18	16	131/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	341									
18	16	263/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	342									
18	16	66	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	343	ornamentShortTrill								
18	16	265/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	344									
18	16	125/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/8	h3			
18	16	125/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	345									17
18	16	255/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	346									17
18	16	64	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	347									17
18	16	257/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	348									
18	16	129/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	h6	4	3_	
18	16	129/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	349									
18	16	259/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	350									
18	16	65	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	351									
18	16	261/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	352									
18	16	131/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	5/_			
18	16	131/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	353									
18	16	263/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	354									
18	16	66	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	355									
18	16	265/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	356									
19	17	133/2	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	357	ornamentMordent								
19	17	135/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	358									
19	17	271/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	359									
19	17	68	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	360	ornamentShortTrill								
19	17	273/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	361									
19	17	137/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	362	ornamentMordent								
19	17	139/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	363									
19	17	279/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	364									
19	17	70	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	365	ornamentShortTrill								
19	17	281/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	366									
19	17	133/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	h6	4	3_	
19	17	133/2	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	367									
19	17	267/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	368									
19	17	67	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	369									
19	17	269/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	370									
19	17	135/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	5/_			
19	17	135/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	371									
19	17	68	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	372									
19	17	137/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										1/4	6_			
19	17	137/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	373									
19	17	275/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	374									
19	17	69	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	375									
19	17	277/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	376									
19	17	139/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	_			
19	17	139/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	377									
19	17	70	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	378									
20	18	141/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	379									
20	18	283/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	380									
20	18	71	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	381									
20	18	285/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	382									
20	18	143/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	383	ornamentShortTrill								
20	18	287/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	384									
20	18	72	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	385									
20	18	289/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	386									
20	18	145/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	387									18
20	18	73	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	388	ornamentShortTrill								
20	18	293/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	389									
20	18	147/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	390									
20	18	295/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	391									
20	18	74	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	392									
20	18	297/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	393									
20	18	141/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	5/_			
20	18	141/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	394									
20	18	71	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	395									
20	18	143/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	3_			
20	18	143/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	396									
20	18	72	0.0	3/8	3/8	FiguredBass	4/4	2	1	0										1/8	b7			
20	18	72	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	397									
20	18	145/2	0.0	1/2	1/2	FiguredBass	4/4	2	1	0										3/16	5			
20	18	145/2	0.75	1/2	1/2	Chord	4/4	2	1	3/16			1/8	3/2	398									19
20	18	73	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/16	6			19
20	18	293/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	399									19
20	18	147/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/4	6	5	b3_	19
20	18	147/2	0.75	3/4	3/4	Chord	4/4	2	1	3/16			1/8	3/2	400	ornamentShortTrill								19
20	18	297/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32			1/32	1	401									19
20	18	595/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32			1/32	1	402									
21	19	149/2	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	403	ornamentShortTrill								
21	19	299/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	404									
21	19	75	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	405									
21	19	301/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	406									
21	19	151/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	407									
21	19	303/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	408									
21	19	76	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	409									
21	19	305/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	410									
21	19	153/2	0.75	1/2	1/2	Chord	4/4	1	1	3/16			1/8	3/2	411	ornamentShortTrill								
21	19	309/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	412									
21	19	155/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	413	ornamentShortTrill								
21	19	313/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	414									
21	19	149/2	0.0	0	0	FiguredBass	4/4	2	1	0										1/4	h3_			
21	19	149/2	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	415									
21	19	75	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	416									
21	19	301/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	417									
21	19	151/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0										1/4	5/_			
21	19	151/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	418									
21	19	76	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	419									
21	19	153/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	420									
21	19	77	0.0	5/8	5/8	FiguredBass	4/4	2	1	0										1/8	6	5	b3	
21	19	77	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	421									
21	19	155/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0										1/8	h3			
21	19	155/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	422									
21	19	78	0.0	7/8	7/8	FiguredBass	4/4	2	1	0										1/8	7			
22	20	157/2	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	423									
22	20	157/2	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	424									
