mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
17	15	86	92	0.5		3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	240												
17	15	173/2	185/2	1.0		1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	241												
17	15	175/2	187/2	0.0		3/4	3/4	FiguredBass	3/2	2	1	0												1/4	6			
17	15	175/2	187/2	1.0		3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	242												
17	15	177/2	189/2	0.0		1	1	FiguredBass	3/2	2	1	0												1/4	5/			
17	15	177/2	189/2	1.0		1	1	Chord	3/2	2	1	1/4		1/4	1	243												
17	15	179/2	191/2	1.0		5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	244												
18	16	181/2	193/2	1.5		0	0	Chord	3/2	1	1	3/8		1/4	3/2	245	ornamentShortTrill											
18	16	92	98	0.5		3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	246												
18	16	185/2	197/2	0.5		1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	247												
18	16	93	99	0.5		5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	248												
18	16	187/2	199/2	0.5		3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	249	ornamentMordent											
18	16	94	100	0.5		7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	250												
18	16	189/2	201/2	1.5		1	1	Chord	3/2	1	1	3/8		1/4	3/2	251	ornamentShortTrill											
18	16	96	102	0.5		11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	252												
18	16	181/2	193/2	1.0		0	0	Chord	3/2	2	1	1/4		1/4	1	253												
18	16	183/2	195/2	1.0		1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	254												
18	16	185/2	197/2	0.0		1/2	1/2	FiguredBass	3/2	2	1	0												1/4	5			
18	16	185/2	197/2	1.0		1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	255												
18	16	187/2	199/2	0.0		3/4	3/4	FiguredBass	3/2	2	1	0												1/4	6	5		
18	16	187/2	199/2	1.0		3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	256												
18	16	189/2	201/2	2.0		1	1	Chord	3/2	2	1	1/2		1/2	1	257												
18	16	189/2	201/2	1.0		1	1	Chord	3/2	2	2	1/4		1/4	1	258												
18	16	191/2	203/2	1.0		5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	259												
19	17	193/2	205/2	1.5		0	0	Chord	3/2	1	1	3/8		1/4	3/2	260												
19	17	98	104	0.5		3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	261												
19	17	197/2	209/2	1.0		1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	262	ornamentMordent											
19	17	199/2	211/2	1.0		3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	263	ornamentTurn											
19	17	201/2	213/2	1.5		1	1	Chord	3/2	1	1	3/8		1/4	3/2	264												
19	17	102	108	0.5		11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	265												
19	17	193/2	205/2	1.0		0	0	Chord	3/2	1	2	1/4		1/4	1	266												
19	17	193/2	205/2	1.0		0	0	Chord	3/2	2	1	1/4		1/4	1	267	ornamentMordent											
19	17	199/2	211/2	0.0		3/4	3/4	FiguredBass	3/2	2	1	0												1/4	#6			
19	17	199/2	211/2	1.0		3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	268												
19	17	201/2	213/2	0.0		1	1	FiguredBass	3/2	2	1	0												1/4	6			
19	17	201/2	213/2	1.0		1	1	Chord	3/2	2	1	1/4		1/4	1	269												
19	17	203/2	215/2	0.0		5/4	5/4	FiguredBass	3/2	2	1	0												1/4	6	5		
19	17	203/2	215/2	1.0		5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	270												
20	18	205/2	217/2	1.5		0	0	Chord	3/2	1	1	3/8		1/4	3/2	271	ornamentShortTrill											
20	18	104	110	0.5		3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	272												
20	18	209/2	221/2	1.0		1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	273												
20	18	211/2	223/2	0.5		3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	274												18
20	18	106	112	0.5		7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	275												
20	18	213/2	225/2	0.0		1	1	Chord	3/2	1	1	0	appoggiatura	1/8	1	276												
20	18	213/2	225/2	1.5		1	1	Chord	3/2	1	1	3/8		1/4	3/2	277	ornamentMordent											
20	18	108	114	0.5		11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	278												
20	18	205/2	217/2	0.0		0	0	FiguredBass	3/2	2	1	0												1/8	#3			
20	18	205/2	217/2	0.5		0	0	Chord	3/2	2	1	1/8		1/8	1	279												
20	18	103	109	0.5		1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	280												
20	18	207/2	219/2	0.5		1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	281												
20	18	104	110	0.5		3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	282												
20	18	209/2	221/2	1.0		1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	283												
20	18	211/2	223/2	0.0		3/4	3/4	FiguredBass	3/2	2	1	0												1/2	5/			
20	18	211/2	223/2	2.0		3/4	3/4	Chord	3/2	2	1	1/2		1/2	1	284												
20	18	215/2	227/2	0.0		5/4	5/4	FiguredBass	3/2	2	1	0												1/4	7	#3		
20	18	215/2	227/2	1.0		5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	285												
21	19	217/2	229/2	3.0		0	0	Chord	3/2	1	1	3/4		1/2	3/2	286	ornamentShortTrill											
21	19	447/4	471/4	0.25		13/16	13/16	Chord	3/2	1	1	1/16		1/16	1	287												19
21	19	112	118	0.25		7/8	7/8	Chord	3/2	1	1	1/16		1/16	1	288												19
21	19	449/4	473/4	0.25		15/16	15/16	Chord	3/2	1	1	1/16		1/16	1	289												19
21	19	225/2	237/2	1.5		1	1	Chord	3/2	1	1	3/8		1/4	3/2	290	ornamentShortTrill											19
21	19	114	120	0.25		11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	291												19
21	19	457/4	481/4	0.25		23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	292												
21	19	217/2	229/2	0.0		0	0	FiguredBass	3/2	2	1	0												3/8	#3			
21	19	217/2	229/2	1.5		0	0	Chord	3/2	2	1	3/8		1/4	3/2	293												20
21	19	110	116	0.5		3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	294												20
21	19	221/2	233/2	1.0		1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	295												20
21	19	223/2	235/2	1.0		3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	296												20
21	19	225/2	237/2	1.0		1	1	Chord	3/2	2	1	1/4		1/4	1	297	ornamentShortTrill											20
21	19	227/2	239/2	1.0		5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	298												
22	20	229/2	241/2	0.0		0	0	Chord	3/2	1	1	0	appoggiatura	1/8	1	299												
22	20	229/2	241/2	1.0		0	0	Chord	3/2	1	1	1/4		1/4	1	300												
22	20	116	122	0.5		3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	301												
22	20	233/2	245/2	0.5		1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	302												21
22	20	117	123	0.5		5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	303												
22	20	235/2	247/2	0.5		3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	304												22
22	20	118	124	0.5		7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	305												
22	20	237/2	249/2	0.5		1	1	Chord	3/2	1	1	1/8		1/8	1	306												23
22	20	119	125	0.5		9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	307												
22	20	239/2	251/2	0.5		5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	308												24
22	20	120	126	0.5		11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	309												
22	20	229/2	241/2	0.0		0	0	FiguredBass	3/2	2	1	0												1/2	8	5/_		
22	20	229/2	241/2	1.0		0	0	Chord	3/2	2	1	1/4		1/4	1	310												
22	20	231/2	243/2	1.0		1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	311												
22	20	233/2	245/2	0.0		1/2	1/2	FiguredBass	3/2	2	1	0												1/2	5/_			
22	20	233/2	245/2	1.0		1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	312												
22	20	235/2	247/2	1.0		3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	313												
22	20	237/2	249/2	1.0		1	1	Chord	3/2	2	1	1/4		1/4	1	314												
22	20	239/2	251/2	0.0		5/4	5/4	FiguredBass	3/2	2	1	0												1/4	6	5		
22	20	239/2	251/2	1.0		5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	315												
23	21	241/2	253/2	1.0		0	0	Chord	3/2	1	1	1/4		1/4	1	316	ornamentShortTrill											
23	21	243/2	255/2	0.0		1/4	1/4	Chord	3/2	1	1	0	appoggiatura	1/8	1	317												
23	21	243/2	255/2	1.0		1/4	1/4	Chord	3/2	1	1	1/4		1/4	1	318												
23	21	245/2	257/2	0.0		1/2	1/2	Spanner	3/2	1	1	0																
23	21	245/2	257/2	0.0		1/2	1/2	Spanner	3/2	1	1	0																
23	21	245/2	257/2	2.0		1/2	1/2	Chord	3/2	1	1	1/2		1/2	1	319												
23	21	249/2	261/2	1.5		1	1	Chord	3/2	1	1	3/8		1/4	3/2	320	ornamentShortTrill											
23	21	126	132	0.5		11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	321												
23	21	241/2	253/2	0.0		0	0	FiguredBass	3/2	2	1	0												1/2	#3			
23	21	241/2	253/2	2.0		0	0	Chord	3/2	2	1	1/2		1/2	1	322												
23	21	245/2	257/2	0.0		1/2	1/2	FiguredBass	3/2	2	1	0												1/2	6			
23	21	245/2	257/2	2.0		1/2	1/2	Chord	3/2	2	1	1/2		1/2	1	323												
23	21	249/2	261/2	0.0		1	1	FiguredBass	3/2	2	1	0												3/8	6	5		
23	21	249/2	261/2	1.5		1	1	Chord	3/2	2	1	3/8		1/4	3/2	324												
23	21	126	132	0.5		11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	325												
24	22	253/2	265/2	1.0		0	0	Chord	3/2	1	1	1/4		1/4	1	326												
24	22	255/2	267/2	0.0		1/4	1/4	Chord	3/2	1	1	0	appoggiatura	1/8	1	327												
24	22	255/2	267/2	1.0		1/4	1/4	Chord	3/2	1	1	1/4		1/4	1	328												
24	22	257/2	269/2	0.0		1/2	1/2	Chord	3/2	1	1	0	appoggiatura	1/8	1	329												
24	22	257/2	269/2	1.5		1/2	1/2	Chord	3/2	1	1	3/8		1/4	3/2	330	ornamentMordent											
24	22	130	136	0.5		7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	331												
24	22	261/2	273/2	1.5		1	1	Chord	3/2	1	1	3/8		1/4	3/2	332	ornamentShortTrill											
24	22	132	138	0.5		11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	333												
24	22	253/2	265/2	1.0		0	0	Chord	3/2	1	2	1/4		1/4	1	334												
24	22	253/2	265/2	0.0		0	0	FiguredBass	3/2	2	1	0												1/4	5/			
24	22	253/2	265/2	1.0		0	0	Chord	3/2	2	1	1/4		1/4	1	335												
24	22	255/2	267/2	0.0		1/4	1/4	FiguredBass	3/2	2	1	0												1/4	#3			
24	22	255/2	267/2	1.0		1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	336												
24	22	257/2	269/2	0.0		1/2	1/2	FiguredBass	3/2	2	1	0												1/4	6	4+	3	
24	22	257/2	269/2	1.0		1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	337												
24	22	259/2	271/2	0.0		3/4	3/4	FiguredBass	3/2	2	1	0												1/4	6	5		
24	22	259/2	271/2	1.0		3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	338												
24	22	261/2	273/2	0.0		1	1	FiguredBass	3/2	2	1	0												1/4	#3			
24	22	261/2	273/2	2.0		1	1	Chord	3/2	2	1	1/2		1/2	1	339												
24	22	261/2	273/2	1.0		1	1	Chord	3/2	2	2	1/4		1/4	1	340												
24	22	263/2	275/2	1.0		5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	341												
25	23		277/2	3.0	1	0	0	Chord	3/2	1	1	3/4		1/2	3/2	342												
25	23		283/2	2.0	1	3/4	3/4	Chord	3/2	1	1	1/2		1/2	1	343												
25	23		287/2	0.5	1	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	344												
25	23		144	0.5	1	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	345												
25	23		277/2	1.0	1	0	0	Chord	3/2	2	1	1/4		1/4	1	346												
25	23		279/2	1.0	1	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	347												
25	23		281/2	1.0	1	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	348												
25	23		283/2	2.0	1	3/4	3/4	Chord	3/2	2	1	1/2		1/2	1	349												
25	23		287/2	0.5	1	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	350												
25	23		144	0.5	1	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	351												
25	23		277/2	3.0	1	0	0	Chord	3/2	2	2	3/4		1/2	3/2	352												
25	23		283/2	2.0	1	3/4	3/4	Chord	3/2	2	2	1/2		1/2	1	353												
25	23		287/2	0.5	1	5/4	5/4	Chord	3/2	2	2	1/8		1/8	1	354												
26	23	265/2	289/2	2.0	2	0	0	Chord	3/2	1	1	1/2		1/2	1	355												
26	23	269/2	293/2	2.0	2	1/2	1/2	Chord	3/2	1	1	1/2		1/2	1	356												
26	23	273/2	297/2	0.0	2	1	1	StaffText	3/2	1	1	0						"<font size=""12""/><font face=""SnellRoundhand BoldScript""/>Petite reprise"										
26	23	273/2	297/2	1.5	2	1	1	Chord	3/2	1	1	3/8		1/4	3/2	357	ornamentShortTrill											
26	23	138	150	0.5	2	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	358												
26	23	265/2	289/2	1.0	2	0	0	Chord	3/2	2	1	1/4		1/4	1	359												
26	23	267/2	291/2	1.0	2	1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	360												
26	23	269/2	293/2	1.0	2	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	361												
26	23	271/2	295/2	1.0	2	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	362												
26	23	273/2	297/2	0.0	2	1	1	FiguredBass	3/2	2	1	0												3/8	6	5		
26	23	273/2	297/2	1.5	2	1	1	Chord	3/2	2	1	3/8		1/4	3/2	363												
26	23	138	150	0.5	2	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	364												
26	23	265/2	289/2	2.0	2	0	0	Chord	3/2	2	2	1/2		1/2	1	365												
26	23	269/2	293/2	2.0	2	1/2	1/2	Chord	3/2	2	2	1/2		1/2	1	366												
27	24	277/2	301/2	1.0		0	0	Chord	3/2	1	1	1/4		1/4	1	367												
27	24	279/2	303/2	0.0		1/4	1/4	Chord	3/2	1	1	0	appoggiatura	1/8	1	368												
27	24	279/2	303/2	1.0		1/4	1/4	Chord	3/2	1	1	1/4		1/4	1	369												
27	24	281/2	305/2	0.0		1/2	1/2	Chord	3/2	1	1	0	appoggiatura	1/8	1	370												
27	24	281/2	305/2	1.5		1/2	1/2	Chord	3/2	1	1	3/8		1/4	3/2	371	ornamentMordent											
27	24	142	154	0.5		7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	372												
27	24	285/2	309/2	1.5		1	1	Chord	3/2	1	1	3/8		1/4	3/2	373	ornamentShortTrill											
27	24	144	156	0.5		11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	374												
27	24	277/2	301/2	1.0		0	0	Chord	3/2	1	2	1/4		1/4	1	375												
27	24	277/2	301/2	0.0		0	0	FiguredBass	3/2	2	1	0												1/4	5/			
27	24	277/2	301/2	1.0		0	0	Chord	3/2	2	1	1/4		1/4	1	376												
27	24	279/2	303/2	0.0		1/4	1/4	FiguredBass	3/2	2	1	0												1/4	#3			
27	24	279/2	303/2	1.0		1/4	1/4	Chord	3/2	2	1	1/4		1/4	1	377												
27	24	281/2	305/2	0.0		1/2	1/2	FiguredBass	3/2	2	1	0												1/4	6	4+	3	
27	24	281/2	305/2	1.0		1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	378												
27	24	283/2	307/2	0.0		3/4	3/4	FiguredBass	3/2	2	1	0												1/4	6	5		
27	24	283/2	307/2	1.0		3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	379												
27	24	285/2	309/2	0.0		1	1	FiguredBass	3/2	2	1	0												1/4	#3			
27	24	285/2	309/2	2.0		1	1	Chord	3/2	2	1	1/2		1/2	1	380												
27	24	285/2	309/2	1.0		1	1	Chord	3/2	2	2	1/4		1/4	1	381												
27	24	287/2	311/2	1.0		5/4	5/4	Chord	3/2	2	2	1/4		1/4	1	382												
28	25	289/2	313/2	6.0		0	0	Chord	3/2	1	1	3/2		1	3/2	383												
28	25	289/2	313/2	6.0		0	0	Chord	3/2	2	1	3/2		1	3/2	384												
