mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
26	24	145/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	245	ornamentShortTrill								
26	24	73	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	246									
26	24	141/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	#3_			
26	24	141/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	247									
26	24	71	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	248									
26	24	143/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	249									
26	24	72	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/8	6			
26	24	72	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	250									
26	24	145/2	0.0		1/2	1/2	FiguredBass	6/8	2	1	0										1/8	#6			
26	24	145/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	251	ornamentShortTrill								
26	24	73	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	252									
27	25	147/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	253									
27	25	74	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	254									
27	25	149/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	255									
27	25	75	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	256									15
27	25	301/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	257									15
27	25	151/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	258									15
27	25	76	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	259	ornamentShortTrill								
27	25	147/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/8	6			
27	25	147/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	260									
27	25	74	0.0		1/8	1/8	FiguredBass	6/8	2	1	0										1/8	h6	3		
27	25	74	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	261									
27	25	149/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	#6			
27	25	149/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	262									
27	25	75	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/16	6			
27	25	75	0.25		3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	263									16
27	25	301/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	264									16
27	25	151/2	0.0		1/2	1/2	FiguredBass	6/8	2	1	0										1/8	6	4		
27	25	151/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	265									
27	25	76	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	#3			
27	25	76	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	266									
28	26	153/2	0.0		0	0	StaffText	6/8	1	1	0							)							
28	26	153/2	1.5		0	0	Chord	6/8	1	1	3/8			1/4	3/2	267									
28	26	78	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	268									
28	26	79	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	269									
28	26	153/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	h3_			
28	26	153/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	270									
28	26	77	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	271									
28	26	155/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	272									
28	26	78	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/4	6_			
28	26	78	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	273									
28	26	157/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	274									
28	26	79	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	6	5		
28	26	79	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	275									
29	27	159/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	276									
29	27	80	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	277									
29	27	161/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	278									
29	27	81	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	279	ornamentShortTrill								
29	27	163/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	280									
29	27	82	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	281									17
29	27	159/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	282									
29	27	80	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	283									
29	27	161/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	6	4+	3	
29	27	161/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	284									
29	27	81	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/4	h3			
29	27	81	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	285									
29	27	82	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	286									
30	28	165/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	287	ornamentShortTrill								
30	28	83	0.0		1/8	1/8	StaffText	6/8	1	1	0							)							
30	28	83	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	288									
30	28	167/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	289									
30	28	84	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	290									18
30	28	169/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	291	ornamentShortTrill								
30	28	85	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	292									
30	28	165/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/4	6_			
30	28	165/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	293									
30	28	83	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	294									
30	28	167/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	6			
30	28	167/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	295									
30	28	84	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/8	h6	4	3	
30	28	84	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	296									
30	28	169/2	0.0		1/2	1/2	FiguredBass	6/8	2	1	0										1/8	6	4		
30	28	169/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	297									
30	28	85	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	4+			
30	28	85	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	298									
31	29	171/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	299									19
31	29	86	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	300	ornamentShortTrill								
31	29	173/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	301									
31	29	87	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	302									
31	29	175/2	0.0		1/2	1/2	Chord	6/8	1	1	0	grace8after		1/8	1	303									
31	29	175/2	0.0		1/2	1/2	Chord	6/8	1	1	0	appoggiatura		1/8	1	304									
31	29	175/2	1.0		1/2	1/2	Chord	6/8	1	1	1/4			1/4	1	305	ornamentMordent								
31	29	171/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/8	6			
31	29	171/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	306									
31	29	86	0.0		1/8	1/8	FiguredBass	6/8	2	1	0										1/8	h6			
31	29	86	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	307									
31	29	173/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	308									
31	29	87	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/8	5/			
31	29	87	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	309									
31	29	175/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	310									
31	29	88	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	311									
32	30	177/2	0.0		0	0	StaffText	6/8	1	1	0							)							
32	30	177/2	1.5		0	0	Chord	6/8	1	1	3/8			1/4	3/2	312	ornamentShortTrill								
32	30	90	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	313									
32	30	91	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	314									20
32	30	177/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	h3_			
32	30	177/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	315									
32	30	89	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	316									
32	30	179/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	317									
32	30	90	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										3/8	6_			
32	30	90	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	318									
32	30	181/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	319									
32	30	91	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	320									
33	31	183/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	321	ornamentMordent								
33	31	92	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	322									
33	31	185/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	323									
33	31	93	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	324									
33	31	94	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	325									21
33	31	183/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	b3_			
33	31	183/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	326									
33	31	92	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	327									
33	31	185/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	328									
33	31	93	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										3/8	h5_			
33	31	93	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	329									
33	31	187/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	330									
33	31	94	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	331									
34	32	189/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	332	ornamentMordent								
34	32	95	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	333									
34	32	191/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	334									
34	32	96	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	335									
34	32	97	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	336									22
34	32	189/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	h3_			
34	32	189/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	337									
34	32	95	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	338									
34	32	191/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	339									
34	32	96	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/4	6_			
34	32	96	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	340									
34	32	193/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	341									
34	32	97	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	h3			
34	32	97	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	342									
35	33	195/2	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	343	ornamentMordent								
35	33	197/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	344									
35	33	99	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	345									23
35	33	199/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	346	ornamentShortTrill								
35	33	100	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	347									
35	33	195/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/4	6	4+	3_	
35	33	195/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	348									
35	33	98	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	349									
35	33	197/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	6	5	b3	
35	33	197/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	350									
35	33	99	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										3/8	7	h3_		
35	33	99	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	351									
35	33	100	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	352									
36	34	201/2	0.0		0	0	Chord	6/8	1	1	0	appoggiatura		1/8	1	353									
36	34	201/2	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	354	ornamentMordent								
36	34	203/2	0.0		1/4	1/4	StaffText	6/8	1	1	0							)							
36	34	203/2	0.0		1/4	1/4	Chord	6/8	1	1	0	appoggiatura		1/8	1	355									
36	34	203/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	356									
36	34	102	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	357									
36	34	103	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	358									24
36	34	201/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	_			
36	34	201/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	359									
36	34	101	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	360									
36	34	203/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	361									
36	34	102	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										3/8	6_			
36	34	102	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	362									
36	34	205/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	363									
36	34	103	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	364									
37	35	207/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	365	ornamentMordent								
37	35	104	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	366									
37	35	209/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	367									
37	35	105	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	368									
37	35	106	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	369									25
37	35	207/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	_			
37	35	207/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	370									
37	35	104	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	371									
37	35	209/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	372									
37	35	105	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										3/8	5_			
37	35	105	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	373									
37	35	211/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	374									
37	35	106	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	375									
38	36	213/2	0.0		0	0	StaffText	6/8	1	1	0							)							
38	36	213/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	376	ornamentMordent								
38	36	107	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	377	ornamentShortTrill								
38	36	215/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	378									
38	36	108	0.0		3/8	3/8	Chord	6/8	1	1	0	appoggiatura		1/8	1	379									
38	36	108	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	380	ornamentMordent								
38	36	109	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	381									26
38	36	213/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/4	7	h3_		
38	36	213/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	382									
38	36	107	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	383									
38	36	215/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	5/			
38	36	215/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	384									
38	36	108	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										3/8	b3_			
38	36	108	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	385									
38	36	217/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	386									
38	36	109	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	387									
39	37	219/2	0.0		0	0	StaffText	6/8	1	1	0							)							
39	37	219/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	388	ornamentMordent								
39	37	110	0.0		1/8	1/8	StaffText	6/8	1	1	0							♭							
39	37	110	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	389	ornamentShortTrill								
39	37	221/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	390									
39	37	111	0.0		3/8	3/8	Chord	6/8	1	1	0	appoggiatura		1/8	1	391									
39	37	111	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	392	ornamentMordent								
39	37	112	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	393									27
39	37	219/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	b7_			
39	37	219/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	394									
39	37	110	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	395									
39	37	221/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	396									
39	37	111	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/4	_			
39	37	111	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	397									
39	37	223/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	398									
39	37	112	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	6	h3		
39	37	112	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	399									
40	38	225/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	400	ornamentMordent								
40	38	113	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	401									
40	38	227/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	402									
40	38	114	0.0		3/8	3/8	Chord	6/8	1	1	0	appoggiatura		1/8	1	403									
40	38	114	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	404									
40	38	229/2	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	405									28
40	38	459/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	406									
40	38	115	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	407									29
40	38	461/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	408									
40	38	225/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/8	7			
40	38	225/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	409									
40	38	113	0.0		1/8	1/8	FiguredBass	6/8	2	1	0										1/8	6	4+	3	
40	38	113	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	410									
40	38	227/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	6	4		
40	38	227/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	411									
40	38	114	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/8	6	5	b3	
40	38	114	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	412									
40	38	229/2	0.0		1/2	1/2	FiguredBass	6/8	2	1	0										1/8	6	4		
40	38	229/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	413									
40	38	115	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	6	4+	3	
40	38	115	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	414									
41	39	231/2	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	415	ornamentShortTrill								
41	39	233/2	0.0		1/4	1/4	StaffText	6/8	1	1	0							)							
41	39	233/2	0.0		1/4	1/4	Chord	6/8	1	1	0	appoggiatura		1/8	1	416									
41	39	233/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	417									
41	39	117	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	418									
41	39	118	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	419									
41	39	231/2	0.0		0	0	FiguredBass	6/8	2	1	0										3/8	h3_			
41	39	231/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	420									
41	39	116	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	421									
41	39	233/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	422									
41	39	117	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/4	6			
41	39	117	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	423	ornamentShortTrill								
41	39	118	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	h6			
41	39	118	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	424									
42	40	237/2	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	425	ornamentShortTrill								
42	40	239/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	426									
42	40	120	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	427									
42	40	121	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	428									
42	40	237/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/4	_			
42	40	237/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	429									
42	40	119	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	430									
42	40	239/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	4+			
42	40	239/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	431									
42	40	120	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/4	6			
42	40	120	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	432	ornamentShortTrill								
42	40	121	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	h6			
42	40	121	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	433									
43	41	243/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	434	ornamentShortTrill								
43	41	122	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	435									
43	41	245/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	436									
43	41	123	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	437									
43	41	247/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	438									
43	41	124	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	439									
43	41	243/2	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	440									30
43	41	122	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	441									30
43	41	245/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	442									
43	41	123	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										3/8	6	4+	3_	
43	41	123	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	443									
43	41	247/2	0.5		1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	444									
43	41	124	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	445									
44	42	249/2	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	446									
44	42	125	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	447									
44	42	251/2	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	448									
44	42	126	0.5		3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	449									
44	42	253/2	0.5		1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	450									31
44	42	127	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	451	ornamentShortTrill								
44	42	249/2	0.0		0	0	FiguredBass	6/8	2	1	0										1/4	6			
44	42	249/2	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	452									
44	42	251/2	0.0		1/4	1/4	FiguredBass	6/8	2	1	0										1/8	6	5	b3	
44	42	251/2	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	453									
44	42	126	0.0		3/8	3/8	FiguredBass	6/8	2	1	0										1/4	5	4		
44	42	126	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	454									
44	42	127	0.0		5/8	5/8	FiguredBass	6/8	2	1	0										1/8	h3			
44	42	127	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	455									
45	43		0.0	1	0	0	Chord	6/8	1	1	0	appoggiatura		1/8	1	456									
45	43		1.5	1	0	0	Chord	6/8	1	1	3/8			1/4	3/2	457	ornamentMordent								
45	43		0.5	1	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	458									
45	43		0.5	1	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	459									
45	43		0.5	1	0	0	Chord	6/8	2	1	1/8			1/8	1	460									32
45	43		0.5	1	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	461									32
45	43		0.5	1	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	462									
45	43		0.0	1	3/8	3/8	FiguredBass	6/8	2	1	0										1/4	6_			
45	43		0.5	1	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	463									
45	43		0.5	1	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	464									
45	43		0.0	1	5/8	5/8	FiguredBass	6/8	2	1	0										1/8	6	5		
45	43		0.5	1	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	465									
46	43	255/2	0.0	2	0	0	Chord	6/8	1	1	0	appoggiatura		1/8	1	466									
46	43	255/2	3.0	2	0	0	Chord	6/8	1	1	3/4			1/2	3/2	467	ornamentMordent								
46	43	255/2	3.0	2	0	0	Chord	6/8	2	1	3/4			1/2	3/2	468									
