mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
28	26	105	105	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	247												
28	26	211/2	211/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	248												
29	27	106	106	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	249												
29	27	427/4	427/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	250												
29	27	107	107	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	251												
29	27	431/4	431/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	252												
29	27	108	108	1.5	1/2	1/2	Chord	4/4	1	1	3/8		1/4	3/2	253	ornamentShortTrill											
29	27	219/2	219/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	254												
29	27	106	106	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	5/_			
29	27	106	106	0.75	0	0	Chord	4/4	2	1	3/16		1/8	3/2	255												
29	27	427/4	427/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	256												
29	27	107	107	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	7_			
29	27	107	107	0.75	1/4	1/4	Chord	4/4	2	1	3/16		1/8	3/2	257												
29	27	431/4	431/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	258												
29	27	108	108	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/2	#3_			
29	27	108	108	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	259												
29	27	109	109	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	7			
29	27	109	109	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	260												
30	28	110	110	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	261												
30	28	110	110	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	262												
