mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
12	12	47	47	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	223	ornamentShortTrill											
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	224												
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	#3_			
12	12	44	44	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	225												
12	12	177/4	177/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	226												
12	12	89/2	89/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	227												
12	12	179/4	179/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	228												
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	5/			
12	12	45	45	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	229												
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	7	#3		
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	230												
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	231												
12	12	93/2	93/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	6	5	b3	
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	232												
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	#3_			
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	233												
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	7			
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	234												
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	235												
13	13	197/4	197/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	236												
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	237												
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	238												
13	13	50	50	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	239												
13	13	50	50	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	240	ornamentMordent											
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	241												
13	13	51	51	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	242												
13	13	205/4	205/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	243												
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	244												
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	245												
13	13	48	48	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	246												
13	13	193/4	193/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	247												
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	248	ornamentShortTrill											
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	249												
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/16	6			
13	13	49	49	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	250												
13	13	197/4	197/4	0.0	5/16	5/16	FiguredBass	4/4	2	1	0												1/16	4+			
13	13	197/4	197/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	251												
13	13	99/2	99/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/16	6			
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	252												
13	13	199/4	199/4	0.0	7/16	7/16	FiguredBass	4/4	2	1	0												1/16	#6			
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	253												
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	b3_			
13	13	50	50	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	254												
13	13	201/4	201/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	255												
13	13	101/2	101/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	256												
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	257												
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6	4+	3	
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	258												
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	6	5	b3	
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	259												
14	14	52	52	0.75	0	0	Chord	4/4	1	1	3/16		1/8	3/2	260	ornamentShortTrill											
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	261												
14	14	53	53	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	262												
14	14	213/4	213/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	263												
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	264	ornamentShortTrill											
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	265												
14	14	54	54	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	266												
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	267												
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	268												
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	269												
14	14	55	55	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	270	ornamentShortTrill											
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	271												
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	#3_			
14	14	52	52	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	272												
14	14	209/4	209/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	273												
14	14	105/2	105/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	274												
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	275												
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	5/			
14	14	53	53	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	276												
14	14	107/2	107/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	7	#3		
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	277												
14	14	54	54	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	278												
14	14	109/2	109/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	6	5	b3	
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	279												
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	#3			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	280												
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	7			
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1		1	1	281												
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1		1	1	282												
