mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
16	14	87	87	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	225												
16	14	163/2	163/2	0.0	0	0	FiguredBass	12/8	2	1	0												1/4	#3			
16	14	163/2	163/2	0.0	0	0	StaffText	12/8	2	1	0						)										
16	14	163/2	163/2	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	226												
16	14	165/2	165/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	227												
16	14	83	83	0.0	3/8	3/8	FiguredBass	12/8	2	1	0												1/4	5/			
16	14	83	83	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	228												
16	14	84	84	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	229												
16	14	169/2	169/2	0.0	3/4	3/4	FiguredBass	12/8	2	1	0												1/4	#3			
16	14	169/2	169/2	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	230												
16	14	171/2	171/2	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	231												
16	14	86	86	0.0	9/8	9/8	FiguredBass	12/8	2	1	0												1/4	5/			
16	14	86	86	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	232												
16	14	87	87	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	233												
17	15	175/2	175/2	1.0	0	0	Chord	12/8	1	1	1/4		1/4	1	234	ornamentShortTrill											
17	15	177/2	177/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	235												
17	15	89	89	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	236												
17	15	90	90	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	237												
17	15	181/2	181/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	238												17
17	15	91	91	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	239												17
17	15	183/2	183/2	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	240												
17	15	92	92	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	241	ornamentShortTrill											
17	15	93	93	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	242												
17	15	175/2	175/2	0.0	0	0	FiguredBass	12/8	2	1	0												1/4	#3			
17	15	175/2	175/2	1.0	0	0	Chord	12/8	2	1	1/4		1/4	1	243												
17	15	177/2	177/2	0.5	1/4	1/4	Chord	12/8	2	1	1/8		1/8	1	244												
17	15	89	89	0.0	3/8	3/8	FiguredBass	12/8	2	1	0												1/4	5/			
17	15	89	89	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	245												
17	15	90	90	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	246												
17	15	181/2	181/2	0.0	3/4	3/4	FiguredBass	12/8	2	1	0												1/4	6	5	b3	
17	15	181/2	181/2	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	247												
17	15	183/2	183/2	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	248												
17	15	92	92	0.0	9/8	9/8	FiguredBass	12/8	2	1	0												3/8	#3_			
17	15	92	92	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	249												
17	15	93	93	0.0	11/8	11/8	FiguredBass	12/8	2	1	0												1/8	7			
17	15	93	93	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	250												
18	16	187/2	187/2	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	251												18
18	16	94	94	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	252												18
18	16	189/2	189/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	253												
18	16	95	95	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	254												19
18	16	191/2	191/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	255												19
18	16	96	96	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	256												
18	16	193/2	193/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	257												20
18	16	97	97	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	258												20
18	16	195/2	195/2	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	259												
18	16	98	98	0.5	9/8	9/8	Chord	12/8	1	1	1/8		1/8	1	260												21
18	16	197/2	197/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8		1/8	1	261												21
18	16	99	99	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	262												
18	16	187/2	187/2	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	263												
18	16	193/2	193/2	0.0	3/4	3/4	FiguredBass	12/8	2	1	0												3/8	_			
18	16	193/2	193/2	0.5	3/4	3/4	Chord	12/8	2	1	1/8		1/8	1	264												
18	16	97	97	0.5	7/8	7/8	Chord	12/8	2	1	1/8		1/8	1	265												
18	16	195/2	195/2	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	266												
18	16	98	98	0.0	9/8	9/8	FiguredBass	12/8	2	1	0												3/8	#6	5_		
18	16	98	98	0.5	9/8	9/8	Chord	12/8	2	1	1/8		1/8	1	267												
18	16	197/2	197/2	0.5	5/4	5/4	Chord	12/8	2	1	1/8		1/8	1	268												
18	16	99	99	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	269												
19	17	199/2	199/2	0.5	0	0	Chord	12/8	1	1	1/8		1/8	1	270												
19	17	100	100	0.5	1/8	1/8	Chord	12/8	1	1	1/8		1/8	1	271												
19	17	201/2	201/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8		1/8	1	272												
19	17	101	101	0.5	3/8	3/8	Chord	12/8	1	1	1/8		1/8	1	273												22
19	17	203/2	203/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8		1/8	1	274	ornamentShortTrill											
19	17	102	102	0.5	5/8	5/8	Chord	12/8	1	1	1/8		1/8	1	275												
19	17	205/2	205/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8		1/8	1	276												23
19	17	103	103	0.5	7/8	7/8	Chord	12/8	1	1	1/8		1/8	1	277	ornamentShortTrill											
19	17	207/2	207/2	0.5	1	1	Chord	12/8	1	1	1/8		1/8	1	278												
19	17	104	104	1.0	9/8	9/8	Chord	12/8	1	1	1/4		1/4	1	279	ornamentShortTrill											
19	17	105	105	0.5	11/8	11/8	Chord	12/8	1	1	1/8		1/8	1	280												
19	17	199/2	199/2	0.0	0	0	FiguredBass	12/8	2	1	0												3/8	6			
19	17	199/2	199/2	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	281												
19	17	101	101	0.5	3/8	3/8	Chord	12/8	2	1	1/8		1/8	1	282												
19	17	203/2	203/2	0.0	1/2	1/2	FiguredBass	12/8	2	1	0												1/8	6	3		
19	17	203/2	203/2	0.5	1/2	1/2	Chord	12/8	2	1	1/8		1/8	1	283												
19	17	102	102	0.0	5/8	5/8	FiguredBass	12/8	2	1	0												1/8	b6	4		
19	17	102	102	0.5	5/8	5/8	Chord	12/8	2	1	1/8		1/8	1	284												
19	17	205/2	205/2	0.0	3/4	3/4	FiguredBass	12/8	2	1	0												1/4	5/			
19	17	205/2	205/2	1.0	3/4	3/4	Chord	12/8	2	1	1/4		1/4	1	285												
19	17	207/2	207/2	0.5	1	1	Chord	12/8	2	1	1/8		1/8	1	286												
19	17	104	104	0.0	9/8	9/8	FiguredBass	12/8	2	1	0												3/8	#3_			
19	17	104	104	1.0	9/8	9/8	Chord	12/8	2	1	1/4		1/4	1	287												
19	17	105	105	0.0	11/8	11/8	FiguredBass	12/8	2	1	0												1/8	7			
19	17	105	105	0.5	11/8	11/8	Chord	12/8	2	1	1/8		1/8	1	288												
20	18	211/2	211/2	1.5	0	0	Chord	12/8	1	1	3/8		1/4	3/2	289												
20	18	107	107	1.0	3/8	3/8	Chord	12/8	1	1	1/4		1/4	1	290												
20	18	211/2	211/2	1.5	0	0	Chord	12/8	2	1	3/8		1/4	3/2	291												
20	18	107	107	1.0	3/8	3/8	Chord	12/8	2	1	1/4		1/4	1	292												
