mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
14	11	99/2	99/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	238												
14	11	50	50	0.0	3/4	3/4	Chord	4/4	1	1	0	appoggiatura	1/8	1	239												
14	11	50	50	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	240	ornamentMordent											
14	11	203/4	203/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	241												
14	11	47	47	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	242												
14	11	95/2	95/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	243												
14	11	48	48	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6	4+	3_	
14	11	48	48	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	244												
14	11	97/2	97/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	245												
14	11	49	49	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	#3_			
14	11	49	49	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	246												
14	11	99/2	99/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	247												
14	11	50	50	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	248												
14	11	101/2	101/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	249												
15	12	51	51	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	250	ornamentShortTrill											
15	12	103/2	103/2	0.0	1/8	1/8	Chord	4/4	1	1	0	appoggiatura	1/8	1	251												
15	12	103/2	103/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	252												
15	12	52	52	0.0	1/4	1/4	StaffText	4/4	1	1	0																
15	12	52	52	0.75	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	253	ornamentMordent											
15	12	211/4	211/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	254												
15	12	53	53	0.0	1/2	1/2	StaffText	4/4	1	1	0																
15	12	53	53	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	255	ornamentMordent											
15	12	215/4	215/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	256												
15	12	54	54	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	257	ornamentShortTrill											
15	12	219/4	219/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	258												
15	12	51	51	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	4+_			
15	12	51	51	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	259												
15	12	103/2	103/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	260												
15	12	52	52	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	6_			
15	12	52	52	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	261												
15	12	105/2	105/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	262												
15	12	53	53	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	6	5_		
15	12	53	53	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	263												
15	12	107/2	107/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	264												
15	12	54	54	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/4	#3_			
15	12	54	54	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	265												
15	12	109/2	109/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	266												
16	13	55	55	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	267												
16	13	225/4	225/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	268												
16	13	113/2	113/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	269	ornamentMordent											
16	13	227/4	227/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	270												
16	13	57	57	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	271												1
16	13	231/4	231/4	0.08333333333333333	11/16	11/16	Chord	4/4	1	1	1/48		1/32	2/3	272												1
16	13	347/6	347/6	0.08333333333333333	17/24	17/24	Chord	4/4	1	1	1/48		1/32	2/3	273												1
16	13	695/12	695/12	0.08333333333333333	35/48	35/48	Chord	4/4	1	1	1/48		1/32	2/3	274												
16	13	58	58	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	275	ornamentShortTrill											2
16	13	235/4	235/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	276												2
16	13	471/8	471/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	277												
16	13	55	55	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	278												
16	13	111/2	111/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	279												
16	13	56	56	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	6			
16	13	56	56	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	280	ornamentShortTrill											
16	13	113/2	113/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	b7			
16	13	113/2	113/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	281												
16	13	57	57	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	282												
16	13	115/2	115/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	5			
16	13	115/2	115/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	283												
16	13	58	58	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	#3			
16	13	58	58	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	284												
16	13	117/2	117/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	5			
16	13	117/2	117/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	285												
17	14	59	59	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	286												3
17	14	119/2	119/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	287	ornamentShortTrill											
17	14	239/4	239/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	288												
17	14	60	60	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	289												
17	14	241/4	241/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	290												
17	14	121/2	121/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	291												
17	14	243/4	243/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	292												
17	14	61	61	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	293	ornamentShortTrill											4
17	14	245/4	245/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	294												4
17	14	123/2	123/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	295												4
17	14	247/4	247/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	296												
17	14	62	62	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	297	ornamentShortTrill											
17	14	251/4	251/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	298												
17	14	59	59	0.0	0	0	FiguredBass	4/4	2	1	0												1/8	5			
17	14	59	59	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	299												
17	14	119/2	119/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0												1/8	6			
17	14	119/2	119/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	300												
17	14	60	60	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	5/_			
17	14	60	60	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	301												
17	14	121/2	121/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	302												
17	14	61	61	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	303												
17	14	123/2	123/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	304												
17	14	62	62	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	6			
17	14	62	62	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	305												
17	14	125/2	125/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	306												
18	15	63	63	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	307	ornamentShortTrill											
18	15	127/2	127/2	0.0	1/8	1/8	StaffText	4/4	1	1	0						"<font size=""12""/><font face=""SnellRoundhand BoldScript""/>Petite reprise"										
18	15	127/2	127/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	308												5
18	15	255/4	255/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	309												5
18	15	64	64	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	310												5
18	15	257/4	257/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	311												5
18	15	129/2	129/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	312												5
18	15	259/4	259/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	313												
18	15	65	65	0.0	1/2	1/2	Chord	4/4	1	1	0	appoggiatura	1/8	1	314												
18	15	65	65	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	315	ornamentMordent											
18	15	131/2	131/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	316												6
18	15	263/4	263/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	317												6
18	15	66	66	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	318												6
18	15	265/4	265/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	319												6
18	15	133/2	133/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	320												6
18	15	267/4	267/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	321												
18	15	63	63	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	322												
18	15	129/2	129/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	5			
18	15	129/2	129/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	323												
18	15	65	65	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	7			
18	15	65	65	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	324												
18	15	133/2	133/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	7			
18	15	133/2	133/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	325												
19	16	67	67	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	326	ornamentShortTrill											
19	16	269/4	269/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	327												
19	16	135/2	135/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	328												
19	16	271/4	271/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	329												
19	16	68	68	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	330												
19	16	273/4	273/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	331												
19	16	137/2	137/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	332												
19	16	275/4	275/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	333												
19	16	69	69	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	334												
19	16	277/4	277/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	335												
19	16	139/2	139/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	336	ornamentMordent											
19	16	279/4	279/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	337												
19	16	70	70	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	338	ornamentShortTrill											
19	16	283/4	283/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	339												
19	16	70	70	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	340												
19	16	67	67	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	341												
19	16	135/2	135/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	342												
19	16	68	68	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/8	6			
19	16	68	68	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	343												
19	16	137/2	137/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0												1/8	6			
19	16	137/2	137/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	344												
19	16	69	69	0.0	1/2	1/2	FiguredBass	4/4	2	1	0												1/4	_			
19	16	69	69	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	345												
19	16	139/2	139/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	346												
19	16	70	70	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	347												
20	17	71	71	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	348												
20	17	71	71	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	349												
20	17	71	71	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	350												
20	17	143/2	143/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	351												
