mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
27	26	151/2	157/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	242												
27	26	76	79	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	243												
27	26	153/2	159/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	244												
27	26	77	80	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	245												
27	26	155/2	161/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	246												
27	26	75	78	3.0		0	0	Chord	3/4	2	2	3/4		1/2	3/2	247												
28	27	78	81	0.75		0	0	Chord	3/4	1	1	3/16		1/8	3/2	248	ornamentShortTrill											
28	27	315/4	327/4	0.25		3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	249												
28	27	79	82	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	250	ornamentShortTrill											
28	27	161/2	167/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	251												
28	27	78	81	0.0		0	0	FiguredBass	3/4	2	1	0												3/16	4+			
28	27	79	82	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/2	#3_			
28	27	79	82	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	252												
28	27	78	81	0.75		0	0	Chord	3/4	2	2	3/16		1/8	3/2	253												
28	27	315/4	327/4	0.25		3/16	3/16	Chord	3/4	2	2	1/16		1/16	1	254												
28	27	79	82	1.0		1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	255												
28	27	80	83	1.0		1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	256												
29	28		84	1.0	1	0	0	Chord	3/4	1	1	1/4		1/4	1	257												
29	28		85	1.5	1	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	258	ornamentShortTrill											
29	28		173/2	0.5	1	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	259												
29	28		84	1.0	1	0	0	Chord	3/4	2	1	1/4		1/4	1	260												
29	28		86	1.0	1	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	261												
29	28		85	2.0	1	1/4	1/4	Chord	3/4	2	2	1/2		1/2	1	262												
30	28	81	87	3.0	2	0	0	Chord	3/4	1	1	3/4		1/2	3/2	263												
30	28	84	90	0.0	2	3/4	3/4	StaffText	3/4	1	1	0						"<font size=""13.5""/><font face=""SnellRoundhand BoldScript""/>Fin"										
30	28	81	87	2.0	2	0	0	Chord	3/4	2	1	1/2		1/2	1	264												
30	28	81	87	1.0	2	0	0	Chord	3/4	2	2	1/4		1/4	1	265												
30	28	82	88	1.0	2	1/4	1/4	Chord	3/4	2	2	1/4		1/4	1	266												
30	28	83	89	1.0	2	1/2	1/2	Chord	3/4	2	2	1/4		1/4	1	267												
