mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	thoroughbass_level_4	slur
19	17	203/4	203/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	234													
19	17	51	51	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	235													
19	17	103/2	103/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/4	_				
19	17	103/2	103/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	236													
19	17	52	52	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	237													
20	18	105/2	105/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	238													
20	18	53	53	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	239													
20	18	213/4	213/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	240													
20	18	107/2	107/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	241													
20	18	215/4	215/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	242													
20	18	54	54	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	243	ornamentShortTrill												
20	18	109/2	109/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	244													
20	18	219/4	219/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	245													
20	18	55	55	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	246													
20	18	221/4	221/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	247													
20	18	105/2	105/2	0.0	0	0	FiguredBass	6/8	2	1	0												1/8	6_				
20	18	105/2	105/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	248													
20	18	211/4	211/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	249													
20	18	53	53	0.0	1/8	1/8	FiguredBass	6/8	2	1	0												1/8	#3				
20	18	53	53	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	250													
20	18	107/2	107/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0												1/8	5/				
20	18	107/2	107/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	251													
20	18	54	54	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	252													
20	18	109/2	109/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	#3				
20	18	109/2	109/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	253													
20	18	55	55	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	5/				
20	18	55	55	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	254													
21	19	111/2	111/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	255	ornamentShortTrill												
21	19	225/4	225/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	256													
21	19	113/2	113/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	257													
21	19	57	57	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	258													
21	19	115/2	115/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	259													15
21	19	231/4	231/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	260													
21	19	58	58	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	261													16
21	19	233/4	233/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	262													
21	19	111/2	111/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	263													
21	19	223/4	223/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	264													
21	19	56	56	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	265													
21	19	225/4	225/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	266													
21	19	113/2	113/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0												1/8	6				
21	19	113/2	113/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	267													
21	19	57	57	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	6	5	b3		
21	19	57	57	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	268													
21	19	115/2	115/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	4				
21	19	115/2	115/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	269													
21	19	58	58	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	#3				
21	19	58	58	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	270													
22	20	117/2	117/2	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/8	1	271													
22	20	117/2	117/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	272													17
22	20	59	59	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	273	ornamentShortTrill												
22	20	237/4	237/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	274													
22	20	119/2	119/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	275													
22	20	239/4	239/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	276													
22	20	60	60	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	277													
22	20	241/4	241/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	278													
22	20	121/2	121/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	279													
22	20	243/4	243/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	280													
22	20	61	61	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	281													
22	20	245/4	245/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	282													
22	20	117/2	117/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	283													18
22	20	59	59	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	284													18
22	20	119/2	119/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0												1/8	6	5			
22	20	119/2	119/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	285													
22	20	60	60	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	286													19
22	20	121/2	121/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	287													19
22	20	61	61	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	288													
23	21	123/2	123/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	289													
23	21	62	62	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	290													
23	21	125/2	125/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	291													
23	21	63	63	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	292	ornamentShortTrill												
23	21	253/4	253/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	293													
23	21	127/2	127/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	294													
23	21	255/4	255/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	295													
23	21	64	64	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	296													
23	21	257/4	257/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	297													
23	21	123/2	123/2	0.0	0	0	FiguredBass	6/8	2	1	0												3/8	6_				
23	21	123/2	123/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	298													
23	21	247/4	247/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	299													
23	21	62	62	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	300													
23	21	249/4	249/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	301													
23	21	125/2	125/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	302													
23	21	251/4	251/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	303													
23	21	63	63	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	304													
24	22	129/2	129/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	305	ornamentShortTrill												
24	22	65	65	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	306													
24	22	261/4	261/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	307													
24	22	131/2	131/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	308													
24	22	263/4	263/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	309													
24	22	66	66	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	310													20
24	22	133/2	133/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	311	ornamentShortTrill												
24	22	67	67	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	312													
24	22	129/2	129/2	0.0	0	0	FiguredBass	6/8	2	1	0												1/4	6				
24	22	129/2	129/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	313													
24	22	66	66	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	6	4+	3		
24	22	66	66	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	314													
24	22	133/2	133/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	#3				
24	22	133/2	133/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	315													
24	22	67	67	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	316													
25	23	135/2	135/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	317	ornamentShortTrill												
25	23	69	69	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	318													
25	23	139/2	139/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	319													
25	23	70	70	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	320													
25	23	135/2	135/2	0.0	0	0	FiguredBass	6/8	2	1	0												3/8	#3_				
25	23	135/2	135/2	0.75	0	0	Chord	6/8	2	1	3/16		1/8	3/2	321													
25	23	273/4	273/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	322													
25	23	137/2	137/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	323													
25	23	275/4	275/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	324													
25	23	69	69	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	6				
25	23	69	69	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	325	ornamentShortTrill												
25	23	139/2	139/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	326													
26	24	141/2	141/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	327													
26	24	71	71	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	328													
26	24	143/2	143/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	329													
26	24	72	72	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	330													
26	24	73	73	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	331	ornamentShortTrill												
26	24	141/2	141/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	332													21
26	24	71	71	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	333													21
26	24	143/2	143/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	334													
26	24	72	72	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	6				
26	24	72	72	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	335													
26	24	145/2	145/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	5/				
26	24	145/2	145/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	336													
26	24	73	73	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	7	#3			
26	24	73	73	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	337													
27	25	147/2	147/2	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/8	1	338													
27	25	147/2	147/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	339	ornamentMordent												
27	25	74	74	0.0	1/8	1/8	StaffText	6/8	1	1	0						)											
27	25	74	74	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	340													
27	25	149/2	149/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	341													
27	25	75	75	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	342													
27	25	76	76	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	343													
27	25	147/2	147/2	0.75	0	0	Chord	6/8	2	1	3/16		1/8	3/2	344													22
27	25	297/4	297/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	345													22
27	25	149/2	149/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	346													22
27	25	299/4	299/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	347													
27	25	75	75	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/4	6_				
27	25	75	75	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	348													
27	25	151/2	151/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	349													
27	25	303/4	303/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	350													
27	25	76	76	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	5/_				
27	25	76	76	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	351													
27	25	305/4	305/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	352													
28	26	153/2	153/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	353	ornamentShortTrill												
28	26	77	77	0.0	1/8	1/8	Chord	6/8	1	1	0	grace16	1/8	1	354													
28	26	77	77	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	355													
28	26	155/2	155/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	356													
28	26	78	78	0.0	3/8	3/8	Chord	6/8	1	1	0	appoggiatura	1/8	1	357													
28	26	78	78	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	358													
28	26	157/2	157/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	359													23
28	26	315/4	315/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	360													
28	26	79	79	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	361													24
28	26	317/4	317/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	362													
28	26	153/2	153/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	363													
28	26	77	77	0.0	1/8	1/8	FiguredBass	6/8	2	1	0												1/8	6				
28	26	77	77	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	364													
28	26	155/2	155/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0												1/8	6	5			
28	26	155/2	155/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	365													
28	26	78	78	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	6	4			
28	26	78	78	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	366													
28	26	157/2	157/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	6	5			
28	26	157/2	157/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	367													
28	26	79	79	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	#3				
28	26	79	79	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	368													
29	27	159/2	159/2	0.0	0	0	StaffText	6/8	1	1	0						)											
29	27	159/2	159/2	0.0	0	0	Chord	6/8	1	1	0	appoggiatura	1/8	1	369													
29	27	159/2	159/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	370													
29	27	80	80	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	371													
29	27	161/2	161/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	372													
29	27	81	81	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	373	ornamentShortTrill												
29	27	82	82	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	374	articStaccatissimoAbove												
29	27	159/2	159/2	0.0	0	0	StaffText	6/8	2	1	0						)											
29	27	159/2	159/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	375													
29	27	80	80	0.0	1/8	1/8	FiguredBass	6/8	2	1	0												1/8	6	4			
29	27	80	80	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	376													
29	27	161/2	161/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0												1/8	6	4	2		
29	27	161/2	161/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	377													
29	27	81	81	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/4	6	4+	3_		
29	27	81	81	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	378													
29	27	163/2	163/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	379													
29	27	82	82	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	6	4			
29	27	82	82	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	380													
30	28	165/2	165/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	381	ornamentShortTrill												
30	28	83	83	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	382													
30	28	167/2	167/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	383													
30	28	84	84	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	384													
30	28	169/2	169/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	385													
30	28	85	85	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	386													
30	28	165/2	165/2	0.0	0	0	FiguredBass	6/8	2	1	0												1/8	4+				
30	28	165/2	165/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	387													
30	28	83	83	0.0	1/8	1/8	FiguredBass	6/8	2	1	0												1/8	6				
30	28	83	83	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	388													
30	28	167/2	167/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0												1/8	#6				
30	28	167/2	167/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	389													
30	28	84	84	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	6				
30	28	84	84	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	390													
30	28	169/2	169/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	#6				
30	28	169/2	169/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	391													
30	28	85	85	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	392													
31	29	171/2	171/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	393													25
31	29	86	86	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	394													25
31	29	173/2	173/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	395													25
31	29	87	87	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	396													
31	29	88	88	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	397	articStaccatissimoAbove												
31	29	171/2	171/2	0.0	0	0	FiguredBass	6/8	2	1	0												1/4	5/				
31	29	171/2	171/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	398													
31	29	87	87	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												3/8	7	#3_			
31	29	87	87	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	399													
31	29	175/2	175/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	400													
31	29	88	88	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	401													
32	30	177/2	177/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	402	ornamentShortTrill												
32	30	89	89	0.0	1/8	1/8	StaffText	6/8	1	1	0						)											
32	30	89	89	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	403													
32	30	179/2	179/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	404													
32	30	90	90	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	405													26
32	30	181/2	181/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	406	ornamentShortTrill												
32	30	91	91	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	407													
32	30	177/2	177/2	0.0	0	0	FiguredBass	6/8	2	1	0												3/16	4+				
32	30	177/2	177/2	0.75	0	0	Chord	6/8	2	1	3/16		1/8	3/2	408													27
32	30	357/4	357/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	409													27
32	30	179/2	179/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	410													27
32	30	359/4	359/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	411													
32	30	90	90	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	7\	5/			
32	30	90	90	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	412													
32	30	181/2	181/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	6				
32	30	91	91	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	7	#3			
32	30	91	91	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	413													
33	31	183/2	183/2	0.75	0	0	Chord	6/8	1	1	3/16		1/8	3/2	414	ornamentShortTrill												
33	31	369/4	369/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	415													
33	31	185/2	185/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	416													
33	31	93	93	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	417	ornamentMordent												
33	31	187/2	187/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16		1/8	3/2	418	ornamentShortTrill												
33	31	377/4	377/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	419													
33	31	183/2	183/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	420													28
33	31	367/4	367/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	421													28
33	31	92	92	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	422													28
33	31	369/4	369/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	423													
33	31	185/2	185/2	0.0	1/4	1/4	FiguredBass	6/8	2	1	0												1/8	5				
33	31	185/2	185/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	424													
33	31	93	93	0.0	3/8	3/8	FiguredBass	6/8	2	1	0												1/8	6	5			
33	31	93	93	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	425													
33	31	187/2	187/2	0.0	1/2	1/2	FiguredBass	6/8	2	1	0												1/8	5	4			
33	31	187/2	187/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4		1/4	1	426													
33	31	94	94	0.0	5/8	5/8	FiguredBass	6/8	2	1	0												1/8	7	#3			
34	32	189/2	189/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	427													
34	32	189/2	189/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	428													
