mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
14	12	50	50	0.0	7/8	7/8	FiguredBass	4/4	2	1	0												1/8	8	#5	3	
14	12	50	50	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	231												
15	13	101/2	101/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	232												5
15	13	51	51	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	233												5
15	13	205/4	205/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	234												
15	13	103/2	103/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	235												
15	13	52	52	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	236	ornamentMordent											
15	13	209/4	209/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	237												
15	13	105/2	105/2	0.75	1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	238	ornamentShortTrill											
15	13	213/4	213/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	239												
15	13	107/2	107/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	240	ornamentShortTrill											
15	13	217/4	217/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	241												
15	13	105/2	105/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	242												
15	13	107/2	107/2	0.75	3/4	3/4	Chord	4/4	1	2	3/16		1/8	3/2	243												
15	13	217/4	217/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	244												
15	13	101/2	101/2	0.0	0	0	FiguredBass	4/4	2	1	0												1/4	6_			
15	13	101/2	101/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	245												
15	13	51	51	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	246												
15	13	103/2	103/2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0												1/4	5/_			
15	13	103/2	103/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	247												
15	13	52	52	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	248												
15	13	105/2	105/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	249												
15	13	53	53	0.0	5/8	5/8	FiguredBass	4/4	2	1	0												1/8	6	5		
15	13	53	53	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	250												
15	13	107/2	107/2	0.0	3/4	3/4	FiguredBass	4/4	2	1	0												1/8	#3			
15	13	107/2	107/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	251												
15	13	54	54	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	252												
16	14	109/2	109/2	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	253												
16	14	109/2	109/2	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	254												
